create_dt,metric_id,feature_name,metrics,display_names,operating_system_type,1st Quartile,3rd Quartile,IQR,Upper,Lower,Yesterday,last_7_days,last_30_days,% Change Last 7 Days,% Change Last 30 Days,metric_nature_indicator,colour_indicator
05-02-2025,10000065,EASY CON NECT,DR_Easy Connect Started - Failure,Failure,Both,0.124,1.208,1.083,2.02,-0.688,0.187,1.233,9.567,-84.83373885,-98.04526892,Negative Within,White
05-02-2025,302,EASY CON NECT,DR_Easy Connect Started - Failure,Failure,Google Android,0.527,4.665,4.138,7.769,-2.577,0.743,4.682,11.188,-84.12926063,-93.35889667,Negative Within,White
05-02-2025,34,COX MOBILE,DR_Insurance Claim,File a Claim,Apple iOS,0.668,1.362,0.694,1.883,0.147,0.289,0.926,1.11,-68.77604569,-73.95301328,Negative Within,White
05-02-2025,10000033,COX MOBILE,DR_Insurance Claim,File a Claim,Both,0.486,1.028,0.541,1.433,0.081,0.209,0.706,0.845,-70.40258952,-75.27894965,Negative Within,White
05-02-2025,270,COX MOBILE,DR_Insurance Claim,File a Claim,Google Android,0,0,0,0,0,0,0.058,0.122,-100,-100,Negative Within,White
05-02-2025,137,RE GISTRATION (NATIVE),DR_Native Registration Success,Funnel Success Rate,Apple iOS,68.227,71.006,2.779,73.09,66.144,69.08,69.094,69.54,-0.020882395,-0.661251705,Positive Within,White
05-02-2025,100000114,RE GISTRATION (NATIVE),DR_Native Registration Success,Funnel Success Rate,Both,67.758,70.214,2.456,72.056,65.916,68.496,68.989,68.939,-0.71419549,-0.642164706,Positive Within,White
05-02-2025,373,RE GISTRATION (NATIVE),DR_Native Registration Success,Funnel Success Rate,Google Android,65.539,69.385,3.846,72.27,62.654,67.138,68.725,67.699,-2.30960948,-0.828082117,Positive Within,White
05-02-2025,10,BIL LING,DR_CoxApp | Billing - Future date payment (Link out),Future date payment - Linkout,Apple iOS,8.457,9.685,1.228,10.606,7.536,9.617,8.962,8.912,7.310347026,7.904628331,Positive Within,White
05-02-2025,10000010,BIL LING,DR_CoxApp | Billing - Future date payment (Link out),Future date payment - Linkout,Both,8.309,9.506,1.197,10.404,7.411,9.44,8.939,8.824,5.601278466,6.97894041,Positive Within,White
05-02-2025,246,BIL LING,DR_CoxApp | Billing - Future date payment (Link out),Future date payment - Linkout,Google Android,7.788,9.254,1.467,10.354,6.687,9.065,8.913,8.652,1.705374173,4.778306903,Positive Within,White
05-02-2025,136,RE GISTRATION (NATIVE),DR_Native Registration - Intent to Register,Intent to Register,Apple iOS,1298,1496.5,198.5,1744.625,1049.875,1478,1357.429,1325.233,8.88234056,11.52752974,Positive Within,White
05-02-2025,100000113,RE GISTRATION (NATIVE),DR_Native Registration - Intent to Register,Intent to Register,Both,1929.25,2207.75,278.5,2555.875,1581.125,2114,2017.857,1970.133,4.76460177,7.302382241,Positive Within,White
05-02-2025,372,RE GISTRATION (NATIVE),DR_Native Registration - Intent to Register,Intent to Register,Google Android,622,702,80,802,522,636,660.429,644.9,-3.69889682,-1.380058924,Positive Within,White
05-02-2025,46,DATA USAGE,DR_Data Usage Learn More,Learn More,Apple iOS,6.036,6.679,0.643,7.161,5.554,5.777,6.002,6.42,-3.753332064,-10.01277298,Positive Within,White
05-02-2025,10000045,DATA USAGE,DR_Data Usage Learn More,Learn More,Both,5.527,6.086,0.558,6.504,5.108,5.323,5.495,5.889,-3.132636614,-9.606022869,Positive Within,White
05-02-2025,282,DATA USAGE,DR_Data Usage Learn More,Learn More,Google Android,3.986,4.49,0.504,4.868,3.608,3.992,4.05,4.382,-1.439051919,-8.894501415,Positive Within,White
05-02-2025,96,LOG IN,DR_Login Page Visits,Login Page Visits,Apple iOS,107521,126676,19155,150619.75,83577.25,114145,115054.429,115948.033,-0.790433348,-1.555035719,Positive Within,White
05-02-2025,10000073,LOG IN,DR_Login Page Visits,Login Page Visits,Both,141110.5,167086.25,25975.75,199555.938,108640.812,149621,150968.429,152532.733,-0.892523413,-1.908923593,Positive Within,White
05-02-2025,332,LOG IN,DR_Login Page Visits,Login Page Visits,Google Android,33942.5,39998.75,6056.25,47569.062,26372.188,35476,35914,36584.7,-1.219580108,-3.030501822,Positive Within,White
05-02-2025,97,LOG IN,DR_Successful logins,Login Success Rate,Apple iOS,85.057,86.352,1.295,87.323,84.086,86.328,86.113,85.674,0.249505634,0.763241166,Positive Within,White
05-02-2025,10000074,LOG IN,DR_Successful logins,Login Success Rate,Both,84.691,86.026,1.335,87.027,83.69,86.031,85.938,85.32,0.107718317,0.833018181,Positive Within,White
05-02-2025,333,LOG IN,DR_Successful logins,Login Success Rate,Google Android,83.494,84.907,1.413,85.967,82.435,85.074,85.376,84.2,-0.353729385,1.038524743,Positive Within,White
05-02-2025,2,BIL LING,DR_Billing Make a Payment,Make Payments,Apple iOS,35.274,40.05,4.776,43.631,31.692,36.827,38.059,38.476,-3.238168879,-4.285456858,Positive Within,White
05-02-2025,1000002,BIL LING,DR_Billing Make a Payment,Make Payments,Both,35.226,40.201,4.975,43.933,31.495,36.827,38.097,38.607,-3.333233338,-4.611221722,Positive Within,White
05-02-2025,238,BIL LING,DR_Billing Make a Payment,Make Payments,Google Android,35.26,41.375,6.115,45.962,30.673,36.828,38.208,39.03,-3.6128902,-5.640605183,Positive Within,White
05-02-2025,18,BIL LING,DR_Billing - Move My Service,Move Service,Apple iOS,0.788,0.941,0.153,1.056,0.673,0.922,0.827,0.843,11.52583377,9.332384679,Positive Within,White
05-02-2025,10000018,BIL LING,DR_Billing - Move My Service,Move Service,Both,0.737,0.888,0.151,1.001,0.624,0.889,0.784,0.793,13.41352287,12.10592686,Positive Within,White
05-02-2025,254,BIL LING,DR_Billing - Move My Service,Move Service,Google Android,0.569,0.715,0.146,0.825,0.459,0.776,0.642,0.626,20.92609083,23.8956892,Positive Within,White
05-02-2025,129,RE GISTRATION (NATIVE),DR_Native Registration Confirmation,New Registrations,Apple iOS,32.869,36.467,3.598,39.166,30.17,34.011,32.143,33.568,5.812940559,1.318602534,Positive Within,White
05-02-2025,100000106,RE GISTRATION (NATIVE),DR_Native Registration Confirmation,New Registrations,Both,29.219,32.675,3.456,35.267,26.627,31.159,29.068,30.066,7.192950555,3.634876007,Positive Within,White
05-02-2025,365,RE GISTRATION (NATIVE),DR_Native Registration Confirmation,New Registrations,Google Android,21.979,25.18,3.201,27.581,19.578,24.506,22.787,22.981,7.541752345,6.635916627,Positive Within,White
05-02-2025,119,OVER ALL,DR_New Visitors,New Visitors,Apple iOS,3.108,3.42,0.312,3.654,2.874,3.985,3.792,3.407,5.101541012,16.95019712,Positive Above,Green
05-02-2025,10000096,OVER ALL,DR_New Visitors,New Visitors,Both,3.513,3.819,0.306,4.048,3.284,4.303,4.153,3.769,3.618975541,14.15912769,Positive Above,Green
05-02-2025,355,OVER ALL,DR_New Visitors,New Visitors,Google Android,4.734,5.128,0.395,5.424,4.437,5.326,5.304,4.912,0.409372475,8.422452636,Positive Within,White
05-02-2025,68,EASY CON NECT,DR_Easy Connect Started - No Result,No Result,Apple iOS,15.419,18.226,2.807,20.331,13.314,14.787,16.084,15.467,-8.066364097,-4.398723334,Negative Within,White
05-02-2025,10000067,EASY CON NECT,DR_Easy Connect Started - No Result,No Result,Both,17.234,19.961,2.727,22.006,15.189,15.933,17.349,16.937,-8.161853709,-5.929701645,Negative Within,White
05-02-2025,304,EASY CON NECT,DR_Easy Connect Started - No Result,No Result,Google Android,21.693,27.146,5.453,31.235,17.604,19.331,21.109,21.558,-8.424806789,-10.32999453,Negative Within,White
05-02-2025,147,RESET MODEM,DR_Reset Modem Error - Non Pay,Non Pay Error,Apple iOS,0,0,0,0,0,0,,,0,0,Negative Within,White
05-02-2025,100000124,RESET MODEM,DR_Reset Modem Error - Non Pay,Non Pay Error,Both,0.041,0.079,0.038,0.107,0.013,0.062,0.066,0.054,-5.856832972,15.17027864,Negative Within,White
05-02-2025,383,RESET MODEM,DR_Reset Modem Error - Non Pay,Non Pay Error,Google Android,0.147,0.309,0.162,0.43,0.026,0.235,0.247,0.207,-4.968226459,13.76472487,Negative Within,White
05-02-2025,127,OVER ALL,DR_CoxApp | Visits not logged in,Not Logged-in Visits,Apple iOS,13.509,14.792,1.282,15.753,12.547,13.549,13.763,14.179,-1.553871704,-4.440719486,Negative Within,White
05-02-2025,100000104,OVER ALL,DR_CoxApp | Visits not logged in,Not Logged-in Visits,Both,13.89,15.21,1.32,16.2,12.9,13.891,13.988,14.584,-0.695479891,-4.752653569,Negative Within,White
05-02-2025,363,OVER ALL,DR_CoxApp | Visits not logged in,Not Logged-in Visits,Google Android,15.128,16.578,1.449,17.665,14.042,14.988,14.711,15.865,1.882944735,-5.527097612,Negative Within,White
05-02-2025,108,NOTIFICATION CENTER,DR_Notification accepted with new notifications,Notifi_center Accepted,Apple iOS,5.652,14.998,9.346,22.007,-1.357,15.243,15.679,15.712,-2.782561159,-2.987449403,Positive Within,White
05-02-2025,10000085,NOTIFICATION CENTER,DR_Notification accepted with new notifications,Notifi_center Accepted,Both,5.248,15.3,10.052,22.838,-2.291,15.187,15.253,15.747,-0.434566791,-3.558682703,Positive Within,White
05-02-2025,344,NOTIFICATION CENTER,DR_Notification accepted with new notifications,Notifi_center Accepted,Google Android,4.583,15.48,10.897,23.653,-3.59,15.068,14.319,15.76,5.232911973,-4.388840712,Positive Within,White
05-02-2025,105,NOTIFICATION CENTER,DR_Notification page Visits,Notifi_center Clicked bell with new notifications,Apple iOS,4.277,4.676,0.399,4.975,3.978,4.721,4.861,4.512,-2.88006583,4.627454457,Positive Within,White
05-02-2025,10000082,NOTIFICATION CENTER,DR_Notification page Visits,Notifi_center Clicked bell with new notifications,Both,5.517,5.966,0.449,6.303,5.181,5.876,6.037,5.797,-2.669190724,1.36102534,Positive Within,White
05-02-2025,341,NOTIFICATION CENTER,DR_Notification page Visits,Notifi_center Clicked bell with new notifications,Google Android,12.172,12.963,0.79,13.556,11.579,12.037,12.161,12.26,-1.020815713,-1.822393444,Positive Within,White
05-02-2025,107,NOTIFICATION CENTER,DR_Notification Declined with new notifications,Notifi_center Declined,Apple iOS,20.933,22.332,1.399,23.382,19.884,20.916,21.417,20.943,-2.339263202,-0.127490725,Negative Within,White
05-02-2025,10000084,NOTIFICATION CENTER,DR_Notification Declined with new notifications,Notifi_center Declined,Both,22.629,24.224,1.595,25.421,21.433,22.358,22.904,22.442,-2.383254224,-0.375186033,Negative Within,White
05-02-2025,343,NOTIFICATION CENTER,DR_Notification Declined with new notifications,Notifi_center Declined,Google Android,25.155,28.271,3.116,30.608,22.818,25.375,25.993,25.224,-2.376490115,0.600098585,Negative Within,White
05-02-2025,109,NOTIFICATION CENTER,DR_No action on new notifications,Notifi_center No Action,Apple iOS,52.752,54.943,2.19,56.586,51.109,51.309,51.799,52.196,-0.946783748,-1.699050052,Negative Within,White
05-02-2025,10000086,NOTIFICATION CENTER,DR_No action on new notifications,Notifi_center No Action,Both,50.379,52.428,2.049,53.965,48.842,49.399,49.717,50.191,-0.638763735,-1.578821884,Negative Within,White
05-02-2025,345,NOTIFICATION CENTER,DR_No action on new notifications,Notifi_center No Action,Google Android,45.335,48.34,3.004,50.593,43.082,45.401,45.421,46.482,-0.043403733,-2.325211158,Negative Within,White
05-02-2025,106,NOTIFICATION CENTER,DR_Notification Viewed with new notifications,Notifi_center Viewed,Apple iOS,8.51,18.569,10.059,26.113,0.965,19.108,19.039,18.88,0.360154867,1.210307476,Positive Within,White
05-02-2025,10000083,NOTIFICATION CENTER,DR_Notification Viewed with new notifications,Notifi_center Viewed,Both,7.91,14.583,6.673,19.588,2.905,15.271,15.264,14.897,0.043986898,2.509884474,Positive Within,White
05-02-2025,342,NOTIFICATION CENTER,DR_Notification Viewed with new notifications,Notifi_center Viewed,Google Android,6.114,7.605,1.491,8.723,4.996,7.241,7.464,7.52,-2.982103551,-3.713947582,Positive Within,White
05-02-2025,103,NOTIFICATION CENTER,DR_Notification status Exists,Notifi_center Visits with Bell icon,Apple iOS,87496,104987,17491,126850.75,65632.25,94408,95344.286,94717.033,-0.982005064,-0.326270073,Positive Within,White
05-02-2025,10000080,NOTIFICATION CENTER,DR_Notification status Exists,Notifi_center Visits with Bell icon,Both,115320.5,138880.5,23560,168330.5,85870.5,124182,125527.429,124892.867,-1.071820388,-0.56918116,Positive Within,White
05-02-2025,339,NOTIFICATION CENTER,DR_Notification status Exists,Notifi_center Visits with Bell icon,Google Android,28014.5,33504.5,5490,40367,21152,29774,30183.143,30175.833,-1.35553431,-1.331639557,Positive Within,White
05-02-2025,104,NOTIFICATION CENTER,DR_Notification received visits,Notifi_center Visits with new notifications,Apple iOS,68.125,74.321,6.196,78.968,63.478,71.972,73.161,74.793,-1.625374906,-3.771957777,Positive Within,White
05-02-2025,10000081,NOTIFICATION CENTER,DR_Notification received visits,Notifi_center Visits with new notifications,Both,60.781,67.504,6.723,72.546,55.739,64.972,66.26,67.997,-1.94406894,-4.448725679,Positive Within,White
05-02-2025,340,NOTIFICATION CENTER,DR_Notification received visits,Notifi_center Visits with new notifications,Google Android,37.698,45.42,7.722,51.211,31.907,42.776,44.468,46.659,-3.805292392,-8.322277969,Positive Within,White
05-02-2025,110,NOTIFICATION CENTER,DR_Notifications not received visits,Notifi_center Visits with no new notifications,Apple iOS,26.871,33.075,6.204,37.728,22.218,29.49,28.428,26.537,3.737317393,11.12730086,Negative Within,White
05-02-2025,10000087,NOTIFICATION CENTER,DR_Notifications not received visits,Notifi_center Visits with no new notifications,Both,34.794,41.232,6.439,46.061,29.964,37.453,36.432,34.381,2.803690676,8.935801378,Negative Within,White
05-02-2025,346,NOTIFICATION CENTER,DR_Notifications not received visits,Notifi_center Visits with no new notifications,Google Android,59.685,66.783,7.098,72.106,54.362,62.702,61.715,59.011,1.599757409,6.255306241,Negative Within,White
05-02-2025,54,E COMMERCE,DR_Direct Ecomm order Traffic sent from App to cox.com,Orders generated,Apple iOS,469.5,546.75,77.25,643.312,372.938,434,476.571,498.7,-8.932853717,-12.9737317,Positive Within,White
05-02-2025,10000053,E COMMERCE,DR_Direct Ecomm order Traffic sent from App to cox.com,Orders generated,Both,587,676.75,89.75,788.938,474.812,548,604,624.5,-9.271523179,-12.24979984,Positive Within,White
05-02-2025,290,E COMMERCE,DR_Direct Ecomm order Traffic sent from App to cox.com,Orders generated,Google Android,115.25,134.75,19.5,159.125,90.875,114,127.429,125.8,-10.53811659,-9.379968203,Positive Within,White
05-02-2025,61,EASY CON NECT,DR_EC>Failure,Overall Failure,Apple iOS,0,0,0,0,0,0,,3.598,0,-100,Negative Within,White
05-02-2025,10000060,EASY CON NECT,DR_EC>Failure,Overall Failure,Both,0.034,0.312,0.278,0.521,-0.175,0.055,0.41,3.887,-86.57132892,-98.58505128,Negative Within,White
05-02-2025,297,EASY CON NECT,DR_EC>Failure,Overall Failure,Google Android,0.204,1.687,1.483,2.8,-0.908,0.286,2.085,5.248,-86.2839134,-94.55033949,Negative Within,White
05-02-2025,63,EASY CON NECT,DR_EC>No Result,Overall No Result,Apple iOS,57.137,64.363,7.226,69.782,51.718,52.743,53.914,58.094,-2.171199936,-9.210204693,Negative Within,White
05-02-2025,10000062,EASY CON NECT,DR_EC>No Result,Overall No Result,Both,54.553,60.935,6.382,65.721,49.766,50.55,51.281,55.33,-1.426028431,-8.638909523,Negative Within,White
05-02-2025,299,EASY CON NECT,DR_EC>No Result,Overall No Result,Google Android,41.119,47.584,6.465,52.432,36.27,41.345,40.241,41.852,2.742376371,-1.211096916,Negative Within,White
05-02-2025,60,EASY CON NECT,DR_EC Flow>Success,Overall Success,Apple iOS,27.32,32.752,5.431,36.825,23.247,39.523,35.894,30.994,10.11120132,27.51987507,Positive Above,Green
05-02-2025,10000059,EASY CON NECT,DR_EC Flow>Success,Overall Success,Both,29.495,34.976,5.481,39.087,25.385,42.102,38.458,33.497,9.475678386,25.69049365,Positive Above,Green
05-02-2025,296,EASY CON NECT,DR_EC Flow>Success,Overall Success,Google Android,40.819,47.311,6.492,52.18,35.95,52.933,49.174,45.651,7.644909011,15.95221979,Positive Above,Green
05-02-2025,62,EASY CON NECT,DR_EC Flow>Timeout,Overall Timeout,Apple iOS,7.696,9.798,2.102,11.374,6.119,7.734,10.193,7.314,-24.12120872,5.735665394,Negative Within,White
05-02-2025,10000061,EASY CON NECT,DR_EC Flow>Timeout,Overall Timeout,Both,7.695,9.814,2.119,11.404,6.106,7.32,9.871,7.31,-25.84015978,0.133602667,Negative Within,White
05-02-2025,298,EASY CON NECT,DR_EC Flow>Timeout,Overall Timeout,Google Android,7.786,10.782,2.995,13.028,5.54,5.579,8.605,7.389,-35.16344861,-24.49757528,Negative Within,White
05-02-2025,117,OVER ALL,Page Views,Page Views,Apple iOS,1417112.25,1629945.5,212833.25,1895987.062,1151070.688,1532116,1528094.571,1503311.067,0.26316621,1.916099334,Positive Within,White
05-02-2025,10000094,OVER ALL,Page Views,Page Views,Both,2116142.25,2447410.25,331268,2861495.25,1702057.25,2286689,2298728,2263178.567,-0.523724425,1.038823612,Positive Within,White
05-02-2025,353,OVER ALL,Page Views,Page Views,Google Android,700522.25,809236.5,108714.25,945129.312,564629.438,754573,770633.429,759867.5,-2.084055528,-0.696766213,Positive Within,White
05-02-2025,101,LOG IN,Clicks on Forgot Password,Password Reset,Apple iOS,1.054,1.143,0.089,1.209,0.988,1.144,1.117,1.107,2.390998594,3.326810176,Negative Within,White
05-02-2025,10000078,LOG IN,Clicks on Forgot Password,Password Reset,Both,1.244,1.319,0.075,1.375,1.187,1.314,1.299,1.296,1.132490379,1.396712709,Negative Within,White
05-02-2025,337,LOG IN,Clicks on Forgot Password,Password Reset,Google Android,1.798,1.941,0.143,2.048,1.691,1.86,1.881,1.894,-1.123936817,-1.774397972,Negative Within,White
05-02-2025,14,BIL LING,DR_Billing - Manage Payment Methods,Payment Method Changes,Apple iOS,3.706,4.066,0.361,4.336,3.435,3.972,3.867,3.805,2.703900709,4.386218496,Positive Within,White
05-02-2025,10000014,BIL LING,DR_Billing - Manage Payment Methods,Payment Method Changes,Both,3.696,4.017,0.321,4.258,3.455,3.95,3.848,3.794,2.650727651,4.099865593,Positive Within,White
05-02-2025,250,BIL LING,DR_Billing - Manage Payment Methods,Payment Method Changes,Google Android,3.598,3.982,0.384,4.27,3.31,3.874,3.783,3.759,2.393898203,3.064807917,Positive Within,White
05-02-2025,3,BIL LING,DR_Payment Submit,Payment Submit,Apple iOS,32.997,37.828,4.83,41.45,29.375,34.265,36.02,36.446,-4.87267045,-5.984367769,Positive Within,White
05-02-2025,1000003,BIL LING,DR_Payment Submit,Payment Submit,Both,32.339,37.444,5.105,41.272,28.51,33.805,35.425,35.955,-4.573041637,-5.980394156,Positive Within,White
05-02-2025,239,BIL LING,DR_Payment Submit,Payment Submit,Google Android,30.402,36.467,6.064,41.015,25.854,32.23,33.452,34.323,-3.652995337,-6.096857464,Positive Within,White
05-02-2025,4,BIL LING,DR_Payments,Payment Success Rate,Apple iOS,97.4,97.964,0.565,98.388,96.976,97.383,97.669,97.687,-0.292971607,-0.311436124,Positive Within,White
05-02-2025,1000004,BIL LING,DR_Payments,Payment Success Rate,Both,97.624,98.162,0.538,98.565,97.22,97.635,97.879,97.891,-0.249578563,-0.261651208,Positive Within,White
05-02-2025,240,BIL LING,DR_Payments,Payment Success Rate,Google Android,98.395,98.85,0.455,99.191,98.054,98.556,98.633,98.61,-0.078067178,-0.054693611,Positive Within,White
05-02-2025,138,RE GISTRATION (NATIVE),DR_Native Registration - Phone Lookup,Phone Lookup,Apple iOS,1172.25,1338.75,166.5,1546.875,964.125,1313,1219.857,1192.033,7.635554515,10.14792651,Positive Within,White
05-02-2025,100000115,RE GISTRATION (NATIVE),DR_Native Registration - Phone Lookup,Phone Lookup,Both,1721.25,1946.25,225,2227.5,1440,1851,1790,1749.233,3.407821229,5.81778684,Positive Within,White
05-02-2025,374,RE GISTRATION (NATIVE),DR_Native Registration - Phone Lookup,Phone Lookup,Google Android,536.5,606,69.5,692.875,449.625,538,570.143,557.2,-5.637684791,-3.445800431,Positive Within,White
05-02-2025,139,RE GISTRATION (NATIVE),DR_Native Registration - Phone Lookup Success,Phone Lookup Success Rate,Apple iOS,75.984,78.267,2.282,79.978,74.272,75.476,76.462,77.218,-1.289160588,-2.255444355,Positive Within,White
05-02-2025,100000116,RE GISTRATION (NATIVE),DR_Native Registration - Phone Lookup Success,Phone Lookup Success Rate,Both,75.426,77.592,2.165,79.216,73.802,74.716,76.041,76.491,-1.741927242,-2.321130374,Positive Within,White
05-02-2025,375,RE GISTRATION (NATIVE),DR_Native Registration - Phone Lookup Success,Phone Lookup Success Rate,Google Android,73.153,76.58,3.428,79.151,70.582,72.862,75.077,74.928,-2.950489021,-2.757876071,Positive Within,White
05-02-2025,56,E COMMERCE,DR_Service Plan Upgrade Ecomm Traffic sent from App to cox.com,Plan Changes,Apple iOS,61.694,64.808,3.114,67.144,59.358,65.166,62.363,62.102,4.494891648,4.934269145,Positive Within,White
05-02-2025,10000055,E COMMERCE,DR_Service Plan Upgrade Ecomm Traffic sent from App to cox.com,Plan Changes,Both,62.551,65.834,3.283,68.296,60.089,65.813,63.089,62.86,4.317709902,4.697963088,Positive Within,White
05-02-2025,292,E COMMERCE,DR_Service Plan Upgrade Ecomm Traffic sent from App to cox.com,Plan Changes,Google Android,65.995,70.303,4.308,73.533,62.765,68.276,65.893,65.834,3.616244482,3.708541874,Positive Within,White
05-02-2025,7,BIL LING,DR_Promise to Pay,Promise to Pay - Linkout,Apple iOS,0,0,0,0,0,0,,,0,0,Positive Within,White
05-02-2025,1000007,BIL LING,DR_Promise to Pay,Promise to Pay - Linkout,Both,0,0,0,0,0,0,,,0,0,Positive Within,White
05-02-2025,243,BIL LING,DR_Promise to Pay,Promise to Pay - Linkout,Google Android,0,0,0,0,0,0,,,0,0,Positive Within,White
05-02-2025,8,BIL LING,DR_Promise to Pay (Native),Promise to Pay - Native,Apple iOS,4.446,5.131,0.685,5.644,3.932,4.95,4.778,4.759,3.602930184,4.021462745,Positive Within,White
05-02-2025,1000008,BIL LING,DR_Promise to Pay (Native),Promise to Pay - Native,Both,5.119,5.933,0.814,6.543,4.509,5.636,5.493,5.472,2.60064496,2.987665601,Positive Within,White
05-02-2025,244,BIL LING,DR_Promise to Pay (Native),Promise to Pay - Native,Google Android,7.317,8.527,1.21,9.434,6.41,7.989,7.865,7.839,1.580295352,1.91827657,Positive Within,White
05-02-2025,208,S UPPORT,DR_Support - Read an Article,Read an Article,Apple iOS,22.301,24.268,1.967,25.743,20.826,23.875,24.352,24.292,-1.959921627,-1.718502581,Positive Within,White
05-02-2025,100000165,S UPPORT,DR_Support - Read an Article,Read an Article,Both,23.056,24.89,1.834,26.266,21.681,24.767,25.344,25.123,-2.275571288,-1.417028221,Positive Within,White
05-02-2025,442,S UPPORT,DR_Support - Read an Article,Read an Article,Google Android,25.504,27.754,2.25,29.442,23.816,27.739,28.582,27.844,-2.950378856,-0.375908345,Positive Within,White
05-02-2025,135,RE GISTRATION (NATIVE),DR_CoxApp | Chat from Registration Flow,Reg_native Interacted with Chat,Apple iOS,54.817,61.636,6.819,66.751,49.703,50.11,63.391,62.644,-20.95127992,-20.00872651,Negative Within,White
05-02-2025,100000112,RE GISTRATION (NATIVE),DR_CoxApp | Chat from Registration Flow,Reg_native Interacted with Chat,Both,34.513,39.241,4.728,42.787,30.967,32.709,39.666,39.048,-17.53805927,-16.23472409,Negative Within,White
05-02-2025,371,RE GISTRATION (NATIVE),DR_CoxApp | Chat from Registration Flow,Reg_native Interacted with Chat,Google Android,0,0,0,0,0,0,,,0,0,Negative Within,White
05-02-2025,134,RE GISTRATION (NATIVE),DR_Native Registration - Server Form Errors,Reg_native Server Errors,Apple iOS,89.905,101.311,11.406,109.865,81.351,91.832,92.933,92.259,-1.184724479,-0.462683623,Negative Within,White
05-02-2025,100000111,RE GISTRATION (NATIVE),DR_Native Registration - Server Form Errors,Reg_native Server Errors,Both,108.246,118.29,10.044,125.824,100.712,103.746,111.151,111.044,-6.66198834,-6.571889137,Negative Within,White
05-02-2025,370,RE GISTRATION (NATIVE),DR_Native Registration - Server Form Errors,Reg_native Server Errors,Google Android,135.724,152.657,16.933,165.356,123.025,126.141,141.631,142.252,-10.93705083,-11.32590413,Negative Within,White
05-02-2025,102,LOG IN,DR_Need to Register,Registration,Apple iOS,0.731,0.861,0.13,0.959,0.633,0.871,0.804,0.79,8.391111111,10.31367417,Positive Within,White
05-02-2025,10000079,LOG IN,DR_Need to Register,Registration,Both,1.054,1.197,0.142,1.303,0.948,1.167,1.143,1.12,2.086978255,4.159228847,Positive Within,White
05-02-2025,338,LOG IN,DR_Need to Register,Registration,Google Android,2.03,2.285,0.255,2.476,1.839,2.12,2.229,2.169,-4.902274912,-2.251594559,Positive Within,White
05-02-2025,140,RESET MODEM,DR_Reset Modem - Home Page,Reset Modem Start Page Visits,Apple iOS,4866.5,5387.25,520.75,6038.188,4215.562,4739,5007.143,5106.433,-5.355206847,-7.195498489,Positive Within,White
05-02-2025,100000117,RESET MODEM,DR_Reset Modem - Home Page,Reset Modem Start Page Visits,Both,6552.75,7198.5,645.75,8005.688,5745.562,6443,6809.714,6902.6,-5.385164051,-6.658360618,Positive Within,White
05-02-2025,376,RESET MODEM,DR_Reset Modem - Home Page,Reset Modem Start Page Visits,Google Android,1691.75,1830,138.25,2002.812,1518.938,1704,1802.571,1796.167,-5.468378507,-5.131298135,Positive Within,White
05-02-2025,142,RESET MODEM,DR_Reset Modem - Rebooting Complete,Reset Process Complete,Apple iOS,30.857,32.534,1.677,33.792,29.599,28.513,30.428,31.784,-6.292225566,-10.29181196,Positive Below,Red
05-02-2025,100000119,RESET MODEM,DR_Reset Modem - Rebooting Complete,Reset Process Complete,Both,30.472,31.968,1.496,33.09,29.349,28.436,29.825,31.204,-4.658080153,-8.870365563,Positive Below,Red
05-02-2025,378,RESET MODEM,DR_Reset Modem - Rebooting Complete,Reset Process Complete,Google Android,28.755,30.718,1.963,32.19,27.283,28.22,28.18,29.565,0.141436979,-4.549298157,Positive Within,White
05-02-2025,143,RESET MODEM,DR_Reset Modem - Rebooting Incomplete,Reset Process Incomplete,Apple iOS,44.426,46.622,2.196,48.269,42.779,47.402,47.793,46.028,-0.817814975,2.98409535,Negative Within,White
05-02-2025,100000120,RESET MODEM,DR_Reset Modem - Rebooting Incomplete,Reset Process Incomplete,Both,41.927,43.972,2.044,45.505,40.394,45.075,45.669,43.483,-1.300045983,3.661677721,Negative Within,White
05-02-2025,379,RESET MODEM,DR_Reset Modem - Rebooting Incomplete,Reset Process Incomplete,Google Android,34.008,36.634,2.626,38.603,32.039,38.573,39.747,36.201,-2.952635627,6.551225967,Negative Within,White
05-02-2025,148,RESET TV BOX,DR_Reset Tvbox - Home Page,Reset TV Box Start Page Visits,Apple iOS,641,758.75,117.75,905.938,493.812,625,737.571,726.867,-15.26244432,-14.01449142,Positive Within,White
05-02-2025,100000125,RESET TV BOX,DR_Reset Tvbox - Home Page,Reset TV Box Start Page Visits,Both,871.25,1009.5,138.25,1182.312,698.438,841,1006.429,990.6,-16.4371895,-15.10195841,Positive Within,White
05-02-2025,384,RESET TV BOX,DR_Reset Tvbox - Home Page,Reset TV Box Start Page Visits,Google Android,233,269.75,36.75,315.688,187.062,216,268.857,263.733,-19.65993624,-18.09908999,Positive Within,White
05-02-2025,145,RESET MODEM,DR_Reset Modem - Agent Chat,Reset_Modem Interacted with Chat,Apple iOS,0,0,0,0,0,0,,,0,0,Negative Within,White
05-02-2025,100000122,RESET MODEM,DR_Reset Modem - Agent Chat,Reset_Modem Interacted with Chat,Both,5738.971,8561.363,2822.392,10678.158,3622.176,4200,7328.795,6962.805,-42.69181012,-39.6794832,Negative Within,White
