metric_id,metrics,display_names,operating_system_type,feature_name,unique_identifier,metric_nature,level_1,level_2,level_3,level_4,level_5,hierarchy_id,parent_id_old,metric_sequence_num,metric_seqno,level_no,feature_id,feature_seq_num,parent_id,create_dt
286,DR_Data Usage - Agent Chat Started,Data_usage Interacted with Chat,Google Android,DATA USAGE,DU,Negative,,Data_usage Interacted with Chat,,,,Google Android_DU_1.6,Google Android_DU_1,50,7,2.0,3,10,280.0,2025-02-05
287,DR_Direct Ecomm Visits Traffic from to Cox.com,Total Visits from web ecomm,Google Android,E COMMERCE,EC,Positive,,,,,,,,51,1,1.0,4,8,,2025-02-05
288,DR_Direct Ecomm order Traffic sent from cox.com,Total Orders from web ecomm,Google Android,E COMMERCE,EC,Positive,,,,,,,,52,2,1.0,4,8,,2025-02-05
289,DR_Direct Ecomm Traffic sent from App to cox.com,Visits sent from app to cox.com,Google Android,E COMMERCE,EC,Positive,Visits sent from app to cox.com,,,,,Google Android_EC_1,,53,3,1.0,4,8,,2025-02-05
290,DR_Direct Ecomm order Traffic sent from App to cox.com,Orders generated,Google Android,E COMMERCE,EC,Positive,,,,,,,,54,4,1.0,4,8,,2025-02-05
291,DR_Data Plan Upgrade Ecomm Traffic sent from App to cox.com,Data Usage,Google Android,E COMMERCE,EC,Positive,,Data Usage,,,,Google Android_EC_1.1,Google Android_EC_1,55,5,2.0,4,8,289.0,2025-02-05
292,DR_Service Plan Upgrade Ecomm Traffic sent from App to cox.com,Plan Changes,Google Android,E COMMERCE,EC,Positive,,Plan Changes,,,,Google Android_EC_1.2,Google Android_EC_1,56,6,2.0,4,8,289.0,2025-02-05
293,DR_CRO Ecomm Traffic sent from App to cox.com,CRO,Google Android,E COMMERCE,EC,Positive,,CRO,,,,Google Android_EC_1.3,Google Android_EC_1,57,7,2.0,4,8,289.0,2025-02-05
294,DR_Transfer Ecomm Traffic sent from App to cox.com,Transfer,Google Android,E COMMERCE,EC,Positive,,Transfer,,,,Google Android_EC_1.4,Google Android_EC_1,58,8,2.0,4,8,289.0,2025-02-05
295,DR_Visits where One EC Card was shown,Easy Connect Eligible Visits,Google Android,EASY CON NECT,ECN,Positive,Easy Connect Eligible Visits,,,,,Google Android_ECN_1,,59,1,1.0,5,4,,2025-02-05
296,DR_EC Flow>Success,Overall Success,Google Android,EASY CON NECT,ECN,Positive,,Overall Success,,,,Google Android_ECN_1.1,Google Android_ECN_1,60,2,2.0,5,4,295.0,2025-02-05
297,DR_EC>Failure,Overall Failure,Google Android,EASY CON NECT,ECN,Negative,,Overall Failure,,,,Google Android_ECN_1.2,Google Android_ECN_1,61,3,2.0,5,4,295.0,2025-02-05
298,DR_EC Flow>Timeout,Overall Timeout,Google Android,EASY CON NECT,ECN,Negative,,Overall Timeout,,,,Google Android_ECN_1.3,Google Android_ECN_1,62,4,2.0,5,4,295.0,2025-02-05
299,DR_EC>No Result,Overall No Result,Google Android,EASY CON NECT,ECN,Negative,,Overall No Result,,,,Google Android_ECN_1.4,Google Android_ECN_1,63,5,2.0,5,4,295.0,2025-02-05
300,DR_Easy Connect - Started,Started the Flow,Google Android,EASY CON NECT,ECN,Positive,,Started the Flow,,,,Google Android_ECN_1.5,Google Android_ECN_1,64,6,2.0,5,4,295.0,2025-02-05
301,DR_Easy Connect Started - Success,Success,Google Android,EASY CON NECT,ECN,Positive,,,Success,,,Google Android_ECN_1.5.1,Google Android_ECN_1.5,65,7,3.0,5,4,300.0,2025-02-05
302,DR_Easy Connect Started - Failure,Failure,Google Android,EASY CON NECT,ECN,Negative,,,Failure,,,Google Android_ECN_1.5.2,Google Android_ECN_1.5,66,8,3.0,5,4,300.0,2025-02-05
303,DR_Easy Connect Started - Timeout,Timeout,Google Android,EASY CON NECT,ECN,Negative,,,Timeout,,,Google Android_ECN_1.5.3,Google Android_ECN_1.5,67,9,3.0,5,4,300.0,2025-02-05
304,DR_Easy Connect Started - No Result,No Result,Google Android,EASY CON NECT,ECN,Negative,,,No Result,,,Google Android_ECN_1.5.4,Google Android_ECN_1.5,68,10,3.0,5,4,300.0,2025-02-05
305,DR_Easy Connect - Started Agent Chat,Easyconnect_Interacted with Chat,Google Android,EASY CON NECT,ECN,Negative,,,Easyconnect_Interacted with Chat,,,Google Android_ECN_1.5.5,Google Android_ECN_1.5,69,11,3.0,5,4,300.0,2025-02-05
306,DR_Visits who did not Start EC Flow,Did Not Start the Flow,Google Android,EASY CON NECT,ECN,Negative,,Did Not Start the Flow,,,,Google Android_ECN_1.6,Google Android_ECN_1,70,12,2.0,5,4,295.0,2025-02-05
307,DR_Visits who did not Start EC Flow - Success,Did_not Success,Google Android,EASY CON NECT,ECN,Positive,,,Did_not Success,,,Google Android_ECN_1.6.1,Google Android_ECN_1.6,71,13,3.0,5,4,306.0,2025-02-05
308,DR_Visits who did not Start EC Flow - Failure,Did_not Failure,Google Android,EASY CON NECT,ECN,Negative,,,Did_not Failure,,,Google Android_ECN_1.6.2,Google Android_ECN_1.6,72,14,3.0,5,4,306.0,2025-02-05
309,DR_Visits who did not Start EC Flow - No Result,Did_not No Result,Google Android,EASY CON NECT,ECN,Negative,,,Did_not No Result,,,Google Android_ECN_1.6.3,Google Android_ECN_1.6,73,15,3.0,5,4,306.0,2025-02-05
310,DR_Easy Connect - Self install success,,Google Android,EASY CON NECT,ECN,,,,,,,,,74,,1.0,5,4,,2025-02-05
311,DR_Easy Connect - Self install Timeout,,Google Android,EASY CON NECT,ECN,,,,,,,,,75,,1.0,5,4,,2025-02-05
312,cancel,,Google Android,KEY WORDS,KW,,,,,,,,,76,,1.0,6,17,,2025-02-05
313,cancel service,,Google Android,KEY WORDS,KW,,,,,,,,,77,,1.0,6,17,,2025-02-05
314,modem,,Google Android,KEY WORDS,KW,,,,,,,,,78,,1.0,6,17,,2025-02-05
315,speed test,,Google Android,KEY WORDS,KW,,,,,,,,,79,,1.0,6,17,,2025-02-05
316,outage,,Google Android,KEY WORDS,KW,,,,,,,,,80,,1.0,6,17,,2025-02-05
317,bill,,Google Android,KEY WORDS,KW,,,,,,,,,81,,1.0,6,17,,2025-02-05
318,install,,Google Android,KEY WORDS,KW,,,,,,,,,82,,1.0,6,17,,2025-02-05
319,hotspot,,Google Android,KEY WORDS,KW,,,,,,,,,83,,1.0,6,17,,2025-02-05
320,outage map,,Google Android,KEY WORDS,KW,,,,,,,,,84,,1.0,6,17,,2025-02-05
321,email,,Google Android,KEY WORDS,KW,,,,,,,,,85,,1.0,6,17,,2025-02-05
322,activate,,Google Android,KEY WORDS,KW,,,,,,,,,86,,1.0,6,17,,2025-02-05
323,fiber,,Google Android,KEY WORDS,KW,,,,,,,,,87,,1.0,6,17,,2025-02-05
324,moving,,Google Android,KEY WORDS,KW,,,,,,,,,88,,1.0,6,17,,2025-02-05
325,upgrade,,Google Android,KEY WORDS,KW,,,,,,,,,89,,1.0,6,17,,2025-02-05
326,plans,,Google Android,KEY WORDS,KW,,,,,,,,,90,,1.0,6,17,,2025-02-05
327,outages,,Google Android,KEY WORDS,KW,,,,,,,,,91,,1.0,6,17,,2025-02-05
328,customer service,,Google Android,KEY WORDS,KW,,,,,,,,,92,,1.0,6,17,,2025-02-05
329,set up,,Google Android,KEY WORDS,KW,,,,,,,,,93,,1.0,6,17,,2025-02-05
330,speed,,Google Android,KEY WORDS,KW,,,,,,,,,94,,1.0,6,17,,2025-02-05
331,set up new modem,,Google Android,KEY WORDS,KW,,,,,,,,,95,,1.0,6,17,,2025-02-05
332,DR_Login Page Visits,Login Page Visits,Google Android,LOG IN,LI,Positive,Login Page Visits,,,,,Google Android_LI_1,,96,1,1.0,7,2,,2025-02-05
333,DR_Successful logins,Login Success Rate,Google Android,LOG IN,LI,Positive,,Login Success Rate,,,,Google Android_LI_1.1,Google Android_LI_1,97,2,2.0,7,2,332.0,2025-02-05
334,DR_Auto Logins,Share of Auto Login (Remember/Biometrics),Google Android,LOG IN,LI,Positive,,,Share of Auto Login (Remember/Biometrics),,,Google Android_LI_1.1.1,Google Android_LI_1.1,98,3,3.0,7,2,333.0,2025-02-05
335,DR_Clicks to MFA Verification,with TSV,Google Android,LOG IN,LI,Positive,,with TSV,,,,Google Android_LI_1.2,Google Android_LI_1,99,4,2.0,7,2,332.0,2025-02-05
336,DR_Clicks on Forgot User ID,User ID Recovery,Google Android,LOG IN,LI,Negative,,User ID Recovery,,,,Google Android_LI_1.3,Google Android_LI_1,100,5,2.0,7,2,332.0,2025-02-05
337,Clicks on Forgot Password,Password Reset,Google Android,LOG IN,LI,Negative,,Password Reset,,,,Google Android_LI_1.4,Google Android_LI_1,101,6,2.0,7,2,332.0,2025-02-05
338,DR_Need to Register,Registration,Google Android,LOG IN,LI,Positive,,Registration,,,,Google Android_LI_1.5,Google Android_LI_1,102,7,2.0,7,2,332.0,2025-02-05
339,DR_Notification status Exists,Notifi_center Visits with Bell icon,Google Android,NOTIFICATION CENTER,NC,Positive,Notifi_center Visits with Bell icon,,,,,Google Android_NC_1,,103,1,1.0,8,15,,2025-02-05
340,DR_Notification received visits,Notifi_center Visits with new notifications,Google Android,NOTIFICATION CENTER,NC,Positive,,Notifi_center Visits with new notifications,,,,Google Android_NC_1.1,Google Android_NC_1,104,2,2.0,8,15,339.0,2025-02-05
341,DR_Notification page Visits,Notifi_center Clicked bell with new notifications,Google Android,NOTIFICATION CENTER,NC,Positive,,,Notifi_center Clicked bell with new notifications,,,Google Android_NC_1.1.1,Google Android_NC_1.1,105,3,3.0,8,15,340.0,2025-02-05
342,DR_Notification Viewed with new notifications,Notifi_center Viewed,Google Android,NOTIFICATION CENTER,NC,Positive,,,,Notifi_center Viewed,,Google Android_NC_1.1.1.1,Google Android_NC_1.1.1,106,4,4.0,8,15,341.0,2025-02-05
343,DR_Notification Declined with new notifications,Notifi_center Declined,Google Android,NOTIFICATION CENTER,NC,Negative,,,,Notifi_center Declined,,Google Android_NC_1.1.1.2,Google Android_NC_1.1.1,107,5,4.0,8,15,341.0,2025-02-05
344,DR_Notification accepted with new notifications,Notifi_center Accepted,Google Android,NOTIFICATION CENTER,NC,Positive,,,,Notifi_center Accepted,,Google Android_NC_1.1.1.3,Google Android_NC_1.1.1,108,6,4.0,8,15,341.0,2025-02-05
345,DR_No action on new notifications,Notifi_center No Action,Google Android,NOTIFICATION CENTER,NC,Negative,,,,Notifi_center No Action,,Google Android_NC_1.1.1.4,Google Android_NC_1.1.1,109,7,4.0,8,15,341.0,2025-02-05
346,DR_Notifications not received visits,Notifi_center Visits with no new notifications,Google Android,NOTIFICATION CENTER,NC,Negative,,Notifi_center Visits with no new notifications,,,,Google Android_NC_1.2,Google Android_NC_1,110,8,2.0,8,15,339.0,2025-02-05
347,DR_Notification Viewed with no new notifications,with no new notifi Viewed,Google Android,NOTIFICATION CENTER,NC,Positive,,,,with no new notifi Viewed,,Google Android_NC_1.2.0.1,Google Android_NC_1.2.0,111,9,4.0,8,15,,2025-02-05
348,DR_Notification Declined with no new notification,with no new notifi Declined,Google Android,NOTIFICATION CENTER,NC,Negative,,,,with no new notifi Declined,,Google Android_NC_1.2.0.2,Google Android_NC_1.2.0,112,10,4.0,8,15,,2025-02-05
349,DR_Notification accepted with no new notifications,with no new notifi Accepted,Google Android,NOTIFICATION CENTER,NC,Positive,,,,with no new notifi Accepted,,Google Android_NC_1.2.0.3,Google Android_NC_1.2.0,113,11,4.0,8,15,,2025-02-05
350,DR_No action on no new notifications,with no new notifi No Action,Google Android,NOTIFICATION CENTER,NC,Negative,,,,with no new notifi No Action,,Google Android_NC_1.2.0.4,Google Android_NC_1.2.0,114,12,4.0,8,15,,2025-02-05
351,DR_Visits,Visits,Google Android,OVER ALL,OA,Positive,Visits,,,,,Google Android_OA_1,,115,1,1.0,9,1,,2025-02-05
352,Unique Visitors,Visitors,Google Android,OVER ALL,OA,Positive,,,,,,,,116,2,1.0,9,1,,2025-02-05
353,Page Views,Page Views,Google Android,OVER ALL,OA,Positive,,,,,,,,117,3,1.0,9,1,,2025-02-05
354,Average Time Spent on Page,Average Time Spent (mins),Google Android,OVER ALL,OA,Negative,,,,,,,,118,4,1.0,9,1,,2025-02-05
355,DR_New Visitors,New Visitors,Google Android,OVER ALL,OA,Positive,,New Visitors,,,,Google Android_OA_1.1,Google Android_OA_1,119,5,2.0,9,1,351.0,2025-02-05
356,DR_Server Errors,Server Errors,Google Android,OVER ALL,OA,Negative,,Server Errors,,,,Google Android_OA_1.2,Google Android_OA_1,120,6,2.0,9,1,351.0,2025-02-05
357,DR_Overall Chat,Visits to Chat,Google Android,OVER ALL,OA,Negative,,Visits to Chat,,,,Google Android_OA_1.3,Google Android_OA_1,121,7,2.0,9,1,351.0,2025-02-05
358,DR_Message Us,Visits to Chat (Bot),Google Android,OVER ALL,OA,Negative,,Visits to Chat (Bot),,,,Google Android_OA_1.4,Google Android_OA_1,122,8,2.0,9,1,351.0,2025-02-05
359,DR_Agent Chat,Visits to Agent Chat (Skip bot),Google Android,OVER ALL,OA,Negative,,Visits to Agent Chat (Skip bot),,,,Google Android_OA_1.5,Google Android_OA_1,123,9,2.0,9,1,351.0,2025-02-05
360,DR_Self Service Initiated,Visits to Self Service Features,Google Android,OVER ALL,OA,Positive,,Visits to Self Service Features,,,,Google Android_OA_1.6,Google Android_OA_1,124,10,2.0,9,1,351.0,2025-02-05
361,DR_CoxApp | Visits with Chat and No Self Service Initiated,Visits with Chat but No Self Service,Google Android,OVER ALL,OA,Negative,,Visits with Chat but No Self Service,,,,Google Android_OA_1.7,Google Android_OA_1,125,11,2.0,9,1,351.0,2025-02-05
