create_dt,metric_id,feature_id,unique_identifier,feature_name,metrics,display_names,operating_system_type,Date,Value
2025-02-04,389,12,RTB,RESET TV BOX,DR_Reset Tvbox - Error Outage,Reset_TV Error Outage,Google Android,30-09-2024,8.678
2025-02-04,390,12,RTB,RESET TV BOX,DR_Reset Tvbox Error - Non Pay,Reset_TV Non Pay Error,Google Android,30-09-2024,0.413
2025-02-04,391,12,RTB,RESET TV BOX,DR_Reset Tvbox Error - DMCA,Reset_TV DMCA Error,Google Android,30-09-2024,0.413
2025-02-04,416,15,SH,SMART HELP,DR_SmartHelp - Landing Page,Devices Page Visits,Google Android,30-09-2024,1666.0
2025-02-04,417,15,SH,SMART HELP,DR_SmartHelp - Started,Started Troubleshooting (Solution Center),Google Android,30-09-2024,2.341
2025-02-04,418,15,SH,SMART HELP,DR_SmartHelp - Result,Saw a Result,Google Android,30-09-2024,69.231
2025-02-04,419,15,SH,SMART HELP,DR_SmartHelp Result - Unknown,1st common reason (Unknown),Google Android,30-09-2024,18.519
2025-02-04,420,15,SH,SMART HELP,DR_SmartHelp Result - Disconnected,2nd common reason (Disconnected),Google Android,30-09-2024,0.0
2025-02-04,421,15,SH,SMART HELP,DR_SmartHelp Result - Incomplete Install,3rd common reason (Incomplete Install),Google Android,30-09-2024,0.0
2025-02-04,422,15,SH,SMART HELP,DR_SmartHelp - Reboot Flow Started,Did a Device Reboot,Google Android,30-09-2024,0.3
2025-02-04,423,15,SH,SMART HELP,DR_SmartHelp - P&P,Started Proactive and Preventive (P&P),Google Android,30-09-2024,53.601
2025-02-04,424,15,SH,SMART HELP,DR_Smarthelp P&P - Let's troubleshoot together,Started P&P troubleshooting,Google Android,30-09-2024,48.264
2025-02-04,425,15,SH,SMART HELP,DR_Smarthelp P&P - Reset Complete,Smarthelp Reset Complete,Google Android,30-09-2024,13.998
2025-02-04,426,15,SH,SMART HELP,DR_Smarthelp P&P - Let's schedule a technician visit,Schedule Tech,Google Android,30-09-2024,16.461
2025-02-04,427,15,SH,SMART HELP,DR_Smarthelp P&P - Connect with a support agent,Connect with Agent,Google Android,30-09-2024,3.135
2025-02-04,428,15,SH,SMART HELP,DR_Smarthelp P&P - Interacted with Chat Agent,Smarthelp_P&P Interacted with Chat,Google Android,30-09-2024,12.318
2025-02-04,429,15,SH,SMART HELP,DR_SmartHelp - Billing & Account Support,Clicked Billing & Account Support,Google Android,30-09-2024,18.007
2025-02-04,430,15,SH,SMART HELP,DR_SmartHelp - Internet Support,Clicked Internet Support,Google Android,30-09-2024,14.946
2025-02-04,431,15,SH,SMART HELP,DR_SmartHelp - TV Support,Clicked TV Support,Google Android,30-09-2024,0.6
2025-02-04,432,15,SH,SMART HELP,DR_SmartHelp - Homelife Support,Clicked Homelife Support,Google Android,30-09-2024,0.42
2025-02-04,433,15,SH,SMART HELP,DR_SmartHelp - Agent Chat,Smarthelp_Interacted with Chat,Google Android,30-09-2024,1.2
2025-02-04,1000001,1,BL,BIL LING,DR_Visits to Billing Home,Billing Section Visits,Both,30-09-2024,89212.0
2025-02-04,1000002,1,BL,BIL LING,DR_Billing Make a Payment,Make Payments,Both,30-09-2024,35.308
2025-02-04,1000003,1,BL,BIL LING,DR_Client Errors on Make Payment,Client Errors on Payment Page,Both,30-09-2024,0.0
2025-02-04,1000004,1,BL,BIL LING,DR_Server Errors on Make Payment,Server Errors on Payment Page,Both,30-09-2024,0.333
2025-02-04,1000005,1,BL,BIL LING,DR_Payment Submit,Payment Submit,Both,30-09-2024,32.155
2025-02-04,1000006,1,BL,BIL LING,DR_Payments,Payment Success Rate,Both,30-09-2024,97.874
2025-02-04,1000007,1,BL,BIL LING,DR_Promise to Pay,Promise to Pay - Linkout,Both,30-09-2024,0.0
2025-02-04,1000008,1,BL,BIL LING,DR_Promise to Pay (Native),Promise to Pay - Native,Both,30-09-2024,5.582
2025-02-04,1000009,1,BL,BIL LING,DR_CoxApp | Billing - Additional time to pay (Link out),Additional time to pay - Linkout,Both,30-09-2024,65.783
2025-02-04,10000010,1,BL,BIL LING,DR_CoxApp | Billing - Future date payment (Link out),Future date payment - Linkout,Both,30-09-2024,9.378
2025-02-04,10000011,1,BL,BIL LING,DR_Billing - View Bill Details,Bill Downloads,Both,30-09-2024,8.738
2025-02-04,10000012,1,BL,BIL LING,DR_Billing - Activity & Statements,Activity & Statements,Both,30-09-2024,7.875
2025-02-04,10000013,1,BL,BIL LING,DR_Billing - Automatic Payments,Easy Pay Enrollments,Both,30-09-2024,3.498
2025-02-04,10000014,1,BL,BIL LING,DR_Billing - Manage Payment Methods,Payment Method Changes,Both,30-09-2024,4.059
2025-02-04,10000015,1,BL,BIL LING,DR_Billing - Agreements & Discounts,Agreement & Discounts,Both,30-09-2024,3.053
2025-02-04,10000016,1,BL,BIL LING,DR_Billing - Bill Delivery,Bill Delivery Options,Both,30-09-2024,1.195
2025-02-04,10000017,1,BL,BIL LING,DR_Billing - Edit Billing Address,Address Changes,Both,30-09-2024,0.228
2025-02-04,10000018,1,BL,BIL LING,DR_Billing - Move My Service,Move Service,Both,30-09-2024,1.149
2025-02-04,10000019,1,BL,BIL LING,DR_Billing visits to chat,Billing_Interacted with chat,Both,30-09-2024,3.458
2025-02-04,10000020,3,DU,DATA USAGE,DR_Total Data Usage Visits,Total Data Usage Visits,Both,30-09-2024,18806.0
2025-02-04,10000021,3,DU,DATA USAGE,DR_Data Plan upgrade,Data Plan Upgrade,Both,30-09-2024,1.154
2025-02-04,10000022,3,DU,DATA USAGE,DR_Data Usage Learn More,Learn More,Both,30-09-2024,5.993
2025-02-04,10000023,3,DU,DATA USAGE,DR_Data Usage Courtesy Credits,Courtesy Credit,Both,30-09-2024,43.614
2025-02-04,10000024,3,DU,DATA USAGE,DR_Total Data Usage >=75%,Data usage >=75%,Both,30-09-2024,40.71
2025-02-04,10000025,3,DU,DATA USAGE,DR_Total Data Usage >=100%,Data usage >=100%,Both,30-09-2024,13.623
2025-02-04,10000026,3,DU,DATA USAGE,DR_Data Usage - Agent Chat Started,Data_usage Interacted with Chat,Both,30-09-2024,2.988
2025-02-04,10000027,5,ECN,EASY CON NECT,DR_Visits where One EC Card was shown,Easy Connect Eligible Visits,Both,30-09-2024,2430.0
2025-02-04,10000028,5,ECN,EASY CON NECT,DR_EC Flow>Success,Overall Success,Both,30-09-2024,26.667
2025-02-04,10000029,5,ECN,EASY CON NECT,DR_EC>Failure,Overall Failure,Both,30-09-2024,0.0
2025-02-04,10000030,5,ECN,EASY CON NECT,DR_EC Flow>Timeout,Overall Timeout,Both,30-09-2024,9.835
2025-02-04,10000031,5,ECN,EASY CON NECT,DR_EC>No Result,Overall No Result,Both,30-09-2024,63.498
2025-02-04,10000032,5,ECN,EASY CON NECT,DR_Easy Connect - Started,Started the Flow,Both,30-09-2024,22.881
2025-02-04,10000033,5,ECN,EASY CON NECT,DR_Easy Connect Started - Success,Success,Both,30-09-2024,40.468
2025-02-04,10000034,5,ECN,EASY CON NECT,DR_Easy Connect Started - Failure,Failure,Both,30-09-2024,0.0
2025-02-04,10000035,5,ECN,EASY CON NECT,DR_Easy Connect Started - Timeout,Timeout,Both,30-09-2024,41.007
2025-02-04,10000036,5,ECN,EASY CON NECT,DR_Easy Connect Started - No Result,No Result,Both,30-09-2024,18.525
2025-02-04,10000037,5,ECN,EASY CON NECT,DR_Easy Connect - Started Agent Chat,Easyconnect_Interacted with Chat,Both,30-09-2024,38.849
2025-02-04,10000038,5,ECN,EASY CON NECT,DR_Visits who did not Start EC Flow,Did Not Start the Flow,Both,30-09-2024,77.119
2025-02-04,10000039,5,ECN,EASY CON NECT,DR_Visits who did not Start EC Flow - Success,Did_not Success,Both,30-09-2024,22.572
2025-02-04,10000040,5,ECN,EASY CON NECT,DR_Visits who did not Start EC Flow - Failure,Did_not Failure,Both,30-09-2024,0.0
2025-02-04,10000041,5,ECN,EASY CON NECT,DR_Visits who did not Start EC Flow - No Result,Did_not No Result,Both,30-09-2024,77.428
2025-02-04,10000042,5,ECN,EASY CON NECT,DR_Easy Connect - Self install success,,Both,30-09-2024,31.0
2025-02-04,10000043,7,LI,LOG IN,DR_Login Page Visits,Login Page Visits,Both,30-09-2024,171411.0
2025-02-04,10000044,7,LI,LOG IN,DR_Successful logins,Login Success Rate,Both,30-09-2024,85.056
2025-02-04,10000045,7,LI,LOG IN,DR_Auto Logins,Share of Auto Login (Remember/Biometrics),Both,30-09-2024,76.788
2025-02-04,10000046,7,LI,LOG IN,DR_Clicks to MFA Verification,with TSV,Both,30-09-2024,13.151
2025-02-04,10000047,7,LI,LOG IN,DR_Clicks on Forgot User ID,User ID Recovery,Both,30-09-2024,0.905
2025-02-04,10000048,7,LI,LOG IN,Clicks on Forgot Password,Password Reset,Both,30-09-2024,1.243
2025-02-04,10000049,7,LI,LOG IN,DR_Need to Register,Registration,Both,30-09-2024,1.145
2025-02-04,10000050,9,OA,OVER ALL,DR_Visits,Visits,Both,30-09-2024,172153.0
2025-02-04,10000051,9,OA,OVER ALL,Unique Visitors,Visitors,Both,30-09-2024,148688.0
2025-02-04,10000052,9,OA,OVER ALL,Page Views,Page Views,Both,30-09-2024,2465678.0
2025-02-04,10000053,9,OA,OVER ALL,Average Time Spent on Page,Average Time Spent (mins),Both,30-09-2024,7.6
2025-02-04,10000054,9,OA,OVER ALL,DR_New Visitors,New Visitors,Both,30-09-2024,3.502
2025-02-04,10000055,9,OA,OVER ALL,DR_Server Errors,Server Errors,Both,30-09-2024,4.522
2025-02-04,10000056,9,OA,OVER ALL,DR_Overall Chat,Visits to Chat,Both,30-09-2024,4.651
2025-02-04,10000057,9,OA,OVER ALL,DR_Message Us,Visits to Chat (Bot),Both,30-09-2024,3.309
2025-02-04,10000058,9,OA,OVER ALL,DR_Agent Chat,Visits to Agent Chat (Skip bot),Both,30-09-2024,1.548
2025-02-04,10000059,9,OA,OVER ALL,DR_Self Service Initiated,Visits to Self Service Features,Both,30-09-2024,52.898
2025-02-04,10000060,9,OA,OVER ALL,DR_CoxApp | Visits with Chat and No Self Service Initiated,Visits with Chat but No Self Service,Both,30-09-2024,1.281
2025-02-04,10000061,9,OA,OVER ALL,DR_CoxApp | Visits with No Self Service and No Chat,Visits with Neither Self Service nor Chat,Both,30-09-2024,32.044
2025-02-04,10000062,9,OA,OVER ALL,DR_CoxApp | Visits not logged in,Not Logged-in Visits,Both,30-09-2024,14.859
2025-02-04,10000063,10,RG(,RE GISTRATION (NATIVE),DR_Native Registration Home Page,Visits to Registration Home Page,Both,30-09-2024,2762.0
2025-02-04,10000064,10,RG(,RE GISTRATION (NATIVE),DR_Native Registration Confirmation,New Registrations,Both,30-09-2024,31.644
2025-02-04,10000065,10,RG(,RE GISTRATION (NATIVE),DR_Native Registration - Already Registered,Already Registered,Both,30-09-2024,23.642
2025-02-04,10000066,10,RG(,RE GISTRATION (NATIVE),DR_Native Registration - Did not Registered,Did not Register,Both,30-09-2024,45.04
2025-02-04,10000067,10,RG(,RE GISTRATION (NATIVE),DR_Native Registration - Server Form Errors,Reg_native Server Errors,Both,30-09-2024,29.001
2025-02-04,10000068,10,RG(,RE GISTRATION (NATIVE),DR_CoxApp | Chat from Registration Flow,Reg_native Interacted with Chat,Both,30-09-2024,8.545
2025-02-04,10000069,10,RG(,RE GISTRATION (NATIVE),DR_Native Registration - Intent to Register,Intent to Register,Both,30-09-2024,2254.0
2025-02-04,10000070,10,RG(,RE GISTRATION (NATIVE),DR_Native Registration Success,Funnel Success Rate,Both,30-09-2024,67.613
2025-02-04,10000071,10,RG(,RE GISTRATION (NATIVE),DR_Native Registration - Phone Lookup,Phone Lookup,Both,30-09-2024,2003.0
2025-02-04,10000072,10,RG(,RE GISTRATION (NATIVE),DR_Native Registration - Phone Lookup Success,Phone Lookup Success Rate,Both,30-09-2024,74.838
2025-02-04,10000073,10,RG(,RE GISTRATION (NATIVE),DR_Native Registration - Email Lookup,Email Lookup,Both,30-09-2024,670.0
2025-02-04,10000074,10,RG(,RE GISTRATION (NATIVE),DR_Native Registration - Email Lookup Success,Email Lookup Success Rate,Both,30-09-2024,59.851
2025-02-04,10000075,11,RM,RESET MODEM,DR_Reset Modem - Home Page,Reset Modem Start Page Visits,Both,30-09-2024,7974.0
2025-02-04,10000076,11,RM,RESET MODEM,DR_Reset Modem - Started Rebooting Process,Started Reset Process,Both,30-09-2024,92.3
2025-02-04,10000077,11,RM,RESET MODEM,DR_Reset Modem - Rebooting Complete,Reset Process Complete,Both,30-09-2024,34.81
2025-02-04,10000078,11,RM,RESET MODEM,DR_Reset Modem - Rebooting Incomplete,Reset Process Incomplete,Both,30-09-2024,38.886
2025-02-04,10000079,11,RM,RESET MODEM,DR_Reset Modem - Agent Chat,Reset_Modem Interacted with Chat,Both,30-09-2024,12.785
2025-02-04,10000080,11,RM,RESET MODEM,DR_Reset Modem - Error Outage,Error Outage,Both,30-09-2024,2.27
2025-02-04,10000081,11,RM,RESET MODEM,DR_Reset Modem Error - Non Pay,Non Pay Error,Both,30-09-2024,0.0
2025-02-04,10000082,11,RM,RESET MODEM,DR_Reset Modem Error -DMCA,DMCA Error,Both,30-09-2024,0.138
2025-02-04,10000083,12,RTB,RESET TV BOX,DR_Reset Tvbox - Home Page,Reset TV Box Start Page Visits,Both,30-09-2024,870.0
2025-02-04,10000084,12,RTB,RESET TV BOX,DR_Reset Tvbox - Rebooting,Reset_TV Started Reset Process,Both,30-09-2024,92.184
2025-02-04,10000085,12,RTB,RESET TV BOX,DR_Reset Tvbox - Complete,Reset_TV Process Complete,Both,30-09-2024,32.793
2025-02-04,10000086,12,RTB,RESET TV BOX,DR_Reset Tvbox - Incomplete,Reset_TV Process Incomplete,Both,30-09-2024,38.903
2025-02-04,10000087,12,RTB,RESET TV BOX,DR_Reset Tvbox - Agent Chat,Reset_TV Interacted with Chat,Both,30-09-2024,15.96
2025-02-04,10000088,12,RTB,RESET TV BOX,DR_Reset Tvbox - Error Outage,Reset_TV Error Outage,Both,30-09-2024,2.414
2025-02-04,10000089,12,RTB,RESET TV BOX,DR_Reset Tvbox Error - Non Pay,Reset_TV Non Pay Error,Both,30-09-2024,0.115
2025-02-04,10000090,12,RTB,RESET TV BOX,DR_Reset Tvbox Error - DMCA,Reset_TV DMCA Error,Both,30-09-2024,0.115
2025-02-04,10000091,15,SH,SMART HELP,DR_SmartHelp - Landing Page,Devices Page Visits,Both,30-09-2024,5197.0
2025-02-04,10000092,15,SH,SMART HELP,DR_SmartHelp - Started,Started Troubleshooting (Solution Center),Both,30-09-2024,2.598
2025-02-04,10000093,15,SH,SMART HELP,DR_SmartHelp - Result,Saw a Result,Both,30-09-2024,88.889
2025-02-04,10000094,15,SH,SMART HELP,DR_SmartHelp Result - Unknown,1st common reason (Unknown),Both,30-09-2024,12.5
2025-02-04,10000095,15,SH,SMART HELP,DR_SmartHelp Result - Disconnected,2nd common reason (Disconnected),Both,30-09-2024,0.0
2025-02-04,10000096,15,SH,SMART HELP,DR_SmartHelp Result - Incomplete Install,3rd common reason (Incomplete Install),Both,30-09-2024,0.0
2025-02-04,10000097,15,SH,SMART HELP,DR_SmartHelp - Reboot Flow Started,Did a Device Reboot,Both,30-09-2024,0.366
2025-02-04,10000098,15,SH,SMART HELP,DR_SmartHelp - P&P,Started Proactive and Preventive (P&P),Both,30-09-2024,57.168
2025-02-04,10000099,15,SH,SMART HELP,DR_Smarthelp P&P - Let's troubleshoot together,Started P&P troubleshooting,Both,30-09-2024,49.579
2025-02-04,100000100,15,SH,SMART HELP,DR_Smarthelp P&P - Reset Complete,Smarthelp Reset Complete,Both,30-09-2024,18.647
2025-02-04,100000101,15,SH,SMART HELP,DR_Smarthelp P&P - Let's schedule a technician visit,Schedule Tech,Both,30-09-2024,19.758
2025-02-04,100000102,15,SH,SMART HELP,DR_Smarthelp P&P - Connect with a support agent,Connect with Agent,Both,30-09-2024,4.005
2025-02-04,100000103,15,SH,SMART HELP,DR_Smarthelp P&P - Interacted with Chat Agent,Smarthelp_P&P Interacted with Chat,Both,30-09-2024,12.319
2025-02-04,100000104,15,SH,SMART HELP,DR_SmartHelp - Billing & Account Support,Clicked Billing & Account Support,Both,30-09-2024,19.03
2025-02-04,100000105,15,SH,SMART HELP,DR_SmartHelp - Internet Support,Clicked Internet Support,Both,30-09-2024,16.356
2025-02-04,100000106,15,SH,SMART HELP,DR_SmartHelp - TV Support,Clicked TV Support,Both,30-09-2024,1.039
2025-02-04,100000107,15,SH,SMART HELP,DR_SmartHelp - Homelife Support,Clicked Homelife Support,Both,30-09-2024,0.308
2025-02-04,100000108,15,SH,SMART HELP,DR_SmartHelp - Agent Chat,Smarthelp_Interacted with Chat,Both,30-09-2024,1.77
2025-02-04,1,1,BL,BIL LING,DR_Visits to Billing Home,Billing Section Visits,Apple iOS,01-10-2024,77165.0
2025-02-04,2,1,BL,BIL LING,DR_Billing Make a Payment,Make Payments,Apple iOS,01-10-2024,38.011
2025-02-04,3,1,BL,BIL LING,DR_Client Errors on Make Payment,Client Errors on Payment Page,Apple iOS,01-10-2024,0.003
2025-02-04,4,1,BL,BIL LING,DR_Server Errors on Make Payment,Server Errors on Payment Page,Apple iOS,01-10-2024,0.01
2025-02-04,5,1,BL,BIL LING,DR_Payment Submit,Payment Submit,Apple iOS,01-10-2024,35.539
2025-02-04,6,1,BL,BIL LING,DR_Payments,Payment Success Rate,Apple iOS,01-10-2024,98.049
2025-02-04,7,1,BL,BIL LING,DR_Promise to Pay,Promise to Pay - Linkout,Apple iOS,01-10-2024,0.0
2025-02-04,8,1,BL,BIL LING,DR_Promise to Pay (Native),Promise to Pay - Native,Apple iOS,01-10-2024,4.265
2025-02-04,9,1,BL,BIL LING,DR_CoxApp | Billing - Additional time to pay (Link out),Additional time to pay - Linkout,Apple iOS,01-10-2024,67.153
2025-02-04,10,1,BL,BIL LING,DR_CoxApp | Billing - Future date payment (Link out),Future date payment - Linkout,Apple iOS,01-10-2024,8.447
2025-02-04,11,1,BL,BIL LING,DR_Billing - View Bill Details,Bill Downloads,Apple iOS,01-10-2024,9.074
2025-02-04,12,1,BL,BIL LING,DR_Billing - Activity & Statements,Activity & Statements,Apple iOS,01-10-2024,7.363
2025-02-04,13,1,BL,BIL LING,DR_Billing - Automatic Payments,Easy Pay Enrollments,Apple iOS,01-10-2024,3.321
2025-02-04,14,1,BL,BIL LING,DR_Billing - Manage Payment Methods,Payment Method Changes,Apple iOS,01-10-2024,3.842
2025-02-04,15,1,BL,BIL LING,DR_Billing - Agreements & Discounts,Agreement & Discounts,Apple iOS,01-10-2024,2.61
2025-02-04,16,1,BL,BIL LING,DR_Billing - Bill Delivery,Bill Delivery Options,Apple iOS,01-10-2024,1.143
2025-02-04,17,1,BL,BIL LING,DR_Billing - Edit Billing Address,Address Changes,Apple iOS,01-10-2024,0.219
2025-02-04,18,1,BL,BIL LING,DR_Billing - Move My Service,Move Service,Apple iOS,01-10-2024,1.025
2025-02-04,19,1,BL,BIL LING,DR_Billing visits to chat,Billing_Interacted with chat,Apple iOS,01-10-2024,3.191
2025-02-04,44,3,DU,DATA USAGE,DR_Total Data Usage Visits,Total Data Usage Visits,Apple iOS,01-10-2024,14278.0
2025-02-04,45,3,DU,DATA USAGE,DR_Data Plan upgrade,Data Plan Upgrade,Apple iOS,01-10-2024,0.364
2025-02-04,46,3,DU,DATA USAGE,DR_Data Usage Learn More,Learn More,Apple iOS,01-10-2024,6.142
2025-02-04,47,3,DU,DATA USAGE,DR_Data Usage Courtesy Credits,Courtesy Credit,Apple iOS,01-10-2024,40.678
2025-02-04,48,3,DU,DATA USAGE,DR_Total Data Usage >=75%,Data usage >=75%,Apple iOS,01-10-2024,45.427
2025-02-04,49,3,DU,DATA USAGE,DR_Total Data Usage >=100%,Data usage >=100%,Apple iOS,01-10-2024,14.666
2025-02-04,50,3,DU,DATA USAGE,DR_Data Usage - Agent Chat Started,Data_usage Interacted with Chat,Apple iOS,01-10-2024,3.04
2025-02-04,59,5,ECN,EASY CON NECT,DR_Visits where One EC Card was shown,Easy Connect Eligible Visits,Apple iOS,01-10-2024,2672.0
2025-02-04,60,5,ECN,EASY CON NECT,DR_EC Flow>Success,Overall Success,Apple iOS,01-10-2024,29.154
2025-02-04,61,5,ECN,EASY CON NECT,DR_EC>Failure,Overall Failure,Apple iOS,01-10-2024,0.0
2025-02-04,62,5,ECN,EASY CON NECT,DR_EC Flow>Timeout,Overall Timeout,Apple iOS,01-10-2024,8.72
2025-02-04,63,5,ECN,EASY CON NECT,DR_EC>No Result,Overall No Result,Apple iOS,01-10-2024,62.126
2025-02-04,64,5,ECN,EASY CON NECT,DR_Easy Connect - Started,Started the Flow,Apple iOS,01-10-2024,23.278
2025-02-04,65,5,ECN,EASY CON NECT,DR_Easy Connect Started - Success,Success,Apple iOS,01-10-2024,48.553
2025-02-04,66,5,ECN,EASY CON NECT,DR_Easy Connect Started - Failure,Failure,Apple iOS,01-10-2024,0.0
2025-02-04,67,5,ECN,EASY CON NECT,DR_Easy Connect Started - Timeout,Timeout,Apple iOS,01-10-2024,35.691
2025-02-04,68,5,ECN,EASY CON NECT,DR_Easy Connect Started - No Result,No Result,Apple iOS,01-10-2024,15.756
2025-02-04,69,5,ECN,EASY CON NECT,DR_Easy Connect - Started Agent Chat,Easyconnect_Interacted with Chat,Apple iOS,01-10-2024,39.068
2025-02-04,70,5,ECN,EASY CON NECT,DR_Visits who did not Start EC Flow,Did Not Start the Flow,Apple iOS,01-10-2024,76.722
2025-02-04,71,5,ECN,EASY CON NECT,DR_Visits who did not Start EC Flow - Success,Did_not Success,Apple iOS,01-10-2024,23.268
2025-02-04,72,5,ECN,EASY CON NECT,DR_Visits who did not Start EC Flow - Failure,Did_not Failure,Apple iOS,01-10-2024,0.0
2025-02-04,73,5,ECN,EASY CON NECT,DR_Visits who did not Start EC Flow - No Result,Did_not No Result,Apple iOS,01-10-2024,76.732
2025-02-04,74,5,ECN,EASY CON NECT,DR_Easy Connect - Self install success,,Apple iOS,01-10-2024,0.0
2025-02-04,75,5,ECN,EASY CON NECT,DR_Easy Connect - Self install Timeout,,Apple iOS,01-10-2024,0.0
2025-02-04,96,7,LI,LOG IN,DR_Login Page Visits,Login Page Visits,Apple iOS,01-10-2024,140547.0
2025-02-04,97,7,LI,LOG IN,DR_Successful logins,Login Success Rate,Apple iOS,01-10-2024,86.057
2025-02-04,98,7,LI,LOG IN,DR_Auto Logins,Share of Auto Login (Remember/Biometrics),Apple iOS,01-10-2024,84.397
2025-02-04,99,7,LI,LOG IN,DR_Clicks to MFA Verification,with TSV,Apple iOS,01-10-2024,15.328
2025-02-04,100,7,LI,LOG IN,DR_Clicks on Forgot User ID,User ID Recovery,Apple iOS,01-10-2024,0.705
2025-02-04,101,7,LI,LOG IN,Clicks on Forgot Password,Password Reset,Apple iOS,01-10-2024,1.068
2025-02-04,102,7,LI,LOG IN,DR_Need to Register,Registration,Apple iOS,01-10-2024,0.81
2025-02-04,115,9,OA,OVER ALL,DR_Visits,Visits,Apple iOS,01-10-2024,141110.0
2025-02-04,116,9,OA,OVER ALL,Unique Visitors,Visitors,Apple iOS,01-10-2024,120655.0
2025-02-04,117,9,OA,OVER ALL,Page Views,Page Views,Apple iOS,01-10-2024,1803669.0
2025-02-04,118,9,OA,OVER ALL,Average Time Spent on Page,Average Time Spent (mins),Apple iOS,01-10-2024,3.4
2025-02-04,119,9,OA,OVER ALL,DR_New Visitors,New Visitors,Apple iOS,01-10-2024,3.257
2025-02-04,120,9,OA,OVER ALL,DR_Server Errors,Server Errors,Apple iOS,01-10-2024,1.261
2025-02-04,121,9,OA,OVER ALL,DR_Overall Chat,Visits to Chat,Apple iOS,01-10-2024,4.45
2025-02-04,122,9,OA,OVER ALL,DR_Message Us,Visits to Chat (Bot),Apple iOS,01-10-2024,3.077
2025-02-04,123,9,OA,OVER ALL,DR_Agent Chat,Visits to Agent Chat (Skip bot),Apple iOS,01-10-2024,1.563
2025-02-04,124,9,OA,OVER ALL,DR_Self Service Initiated,Visits to Self Service Features,Apple iOS,01-10-2024,53.33
2025-02-04,125,9,OA,OVER ALL,DR_CoxApp | Visits with Chat and No Self Service Initiated,Visits with Chat but No Self Service,Apple iOS,01-10-2024,1.235
2025-02-04,126,9,OA,OVER ALL,DR_CoxApp | Visits with No Self Service and No Chat,Visits with Neither Self Service nor Chat,Apple iOS,01-10-2024,32.311
2025-02-04,127,9,OA,OVER ALL,DR_CoxApp | Visits not logged in,Not Logged-in Visits,Apple iOS,01-10-2024,13.819
2025-02-04,128,10,RG(,RE GISTRATION (NATIVE),DR_Native Registration Home Page,Visits to Registration Home Page,Apple iOS,01-10-2024,2010.0
2025-02-04,129,10,RG(,RE GISTRATION (NATIVE),DR_Native Registration Confirmation,New Registrations,Apple iOS,01-10-2024,37.214
2025-02-04,130,10,RG(,RE GISTRATION (NATIVE),DR_Native Registration - Already Registered,Already Registered,Apple iOS,01-10-2024,21.542
2025-02-04,131,10,RG(,RE GISTRATION (NATIVE),DR_Native Registration - Did not Registered,Did not Register,Apple iOS,01-10-2024,41.493
2025-02-04,132,10,RG(,RE GISTRATION (NATIVE),DR_Native Registration - Server Form Errors,Reg_native Server Errors,Apple iOS,01-10-2024,23.234
2025-02-04,133,10,RG(,RE GISTRATION (NATIVE),DR_CoxApp | Chat from Registration Flow,Reg_native Interacted with Chat,Apple iOS,01-10-2024,12.736
2025-02-04,134,10,RG(,RE GISTRATION (NATIVE),DR_Native Registration - Intent to Register,Intent to Register,Apple iOS,01-10-2024,1650.0
2025-02-04,135,10,RG(,RE GISTRATION (NATIVE),DR_Native Registration Success,Funnel Success Rate,Apple iOS,01-10-2024,71.636
2025-02-04,136,10,RG(,RE GISTRATION (NATIVE),DR_Native Registration - Phone Lookup,Phone Lookup,Apple iOS,01-10-2024,1453.0
2025-02-04,137,10,RG(,RE GISTRATION (NATIVE),DR_Native Registration - Phone Lookup Success,Phone Lookup Success Rate,Apple iOS,01-10-2024,78.802
2025-02-04,138,10,RG(,RE GISTRATION (NATIVE),DR_Native Registration - Email Lookup,Email Lookup,Apple iOS,01-10-2024,464.0
2025-02-04,139,10,RG(,RE GISTRATION (NATIVE),DR_Native Registration - Email Lookup Success,Email Lookup Success Rate,Apple iOS,01-10-2024,57.112
2025-02-04,140,11,RM,RESET MODEM,DR_Reset Modem - Home Page,Reset Modem Start Page Visits,Apple iOS,01-10-2024,5742.0
2025-02-04,141,11,RM,RESET MODEM,DR_Reset Modem - Started Rebooting Process,Started Reset Process,Apple iOS,01-10-2024,91.414
2025-02-04,142,11,RM,RESET MODEM,DR_Reset Modem - Rebooting Complete,Reset Process Complete,Apple iOS,01-10-2024,32.559
2025-02-04,143,11,RM,RESET MODEM,DR_Reset Modem - Rebooting Incomplete,Reset Process Incomplete,Apple iOS,01-10-2024,44.447
2025-02-04,144,11,RM,RESET MODEM,DR_Reset Modem - Agent Chat,Reset_Modem Interacted with Chat,Apple iOS,01-10-2024,15.012
2025-02-04,145,11,RM,RESET MODEM,DR_Reset Modem - Error Outage,Error Outage,Apple iOS,01-10-2024,0.0
2025-02-04,146,11,RM,RESET MODEM,DR_Reset Modem Error - Non Pay,Non Pay Error,Apple iOS,01-10-2024,0.0
2025-02-04,147,11,RM,RESET MODEM,DR_Reset Modem Error -DMCA,DMCA Error,Apple iOS,01-10-2024,0.0
2025-02-04,148,12,RTB,RESET TV BOX,DR_Reset Tvbox - Home Page,Reset TV Box Start Page Visits,Apple iOS,01-10-2024,677.0
2025-02-04,149,12,RTB,RESET TV BOX,DR_Reset Tvbox - Rebooting,Reset_TV Started Reset Process,Apple iOS,01-10-2024,92.319
2025-02-04,150,12,RTB,RESET TV BOX,DR_Reset Tvbox - Complete,Reset_TV Process Complete,Apple iOS,01-10-2024,31.52
