metric_id,metrics,display_names,operating_system_type,feature_name,unique_identifier,metric_nature,level_1,level_2,level_3,level_4,level_5,hierarchy_id,parent_id_old,metric_sequence_num,metric_seqno,level_no,feature_id,feature_seq_num,parent_id,create_dt
414,server:error:CC-PAYMENT_METHOD_RESTRICTED,,Google Android,SERVER ERRORS,SE,,,,,,,,,178,36,1.0,14,16,,2025-01-28
415,server:error:MappingTemplate,,Google Android,SERVER ERRORS,SE,,,,,,,,,179,37,1.0,14,16,,2025-01-28
416,server:error:CC-ICOMS_API_ERROR,,Google Android,SERVER ERRORS,SE,,,,,,,,,180,38,1.0,14,16,,2025-01-28
417,DR_SmartHelp - Landing Page,Devices Page Visits,Google Android,SMART HELP,SH,Positive,Devices Page Visits,,,,,Google Android_SH_1,,181,19,1.0,15,5,,2025-01-28
418,DR_SmartHelp - Started,Started Troubleshooting (Solution Center),Google Android,SMART HELP,SH,Positive,,Started Troubleshooting (Solution Center),,,,Google Android_SH_1.1,Google Android_SH_1,182,20,2.0,15,5,417.0,2025-01-28
419,DR_SmartHelp - Result,Saw a Result,Google Android,SMART HELP,SH,Positive,,,Saw a Result,,,Google Android_SH_1.1.1,Google Android_SH_1.1,183,21,3.0,15,5,418.0,2025-01-28
420,DR_SmartHelp Result - Unknown,1st common reason (Unknown),Google Android,SMART HELP,SH,Negative,,,,1st common reason (Unknown),,Google Android_SH_1.1.1.1,Google Android_SH_1.1.1,184,22,4.0,15,5,419.0,2025-01-28
421,DR_SmartHelp Result - Disconnected,2nd common reason (Disconnected),Google Android,SMART HELP,SH,Negative,,,,2nd common reason (Disconnected),,Google Android_SH_1.1.1.2,Google Android_SH_1.1.1,185,23,4.0,15,5,419.0,2025-01-28
422,DR_SmartHelp Result - Incomplete Install,3rd common reason (Incomplete Install),Google Android,SMART HELP,SH,Negative,,,,3rd common reason (Incomplete Install),,Google Android_SH_1.1.1.3,Google Android_SH_1.1.1,186,24,4.0,15,5,419.0,2025-01-28
423,DR_SmartHelp - Reboot Flow Started,Did a Device Reboot,Google Android,SMART HELP,SH,Positive,,Did a Device Reboot,,,,Google Android_SH_1.2,Google Android_SH_1,187,25,2.0,15,5,417.0,2025-01-28
424,DR_SmartHelp - P&P,Started Proactive and Preventive (P&P),Google Android,SMART HELP,SH,Positive,,Started Proactive and Preventive (P&P),,,,Google Android_SH_1.3,Google Android_SH_1,188,26,2.0,15,5,417.0,2025-01-28
425,DR_Smarthelp P&P - Let's troubleshoot together,Started P&P troubleshooting,Google Android,SMART HELP,SH,Positive,,,Started P&P troubleshooting,,,Google Android_SH_1.3.1,Google Android_SH_1.3,189,27,3.0,15,5,424.0,2025-01-28
426,DR_Smarthelp P&P - Reset Complete,Smarthelp Reset Complete,Google Android,SMART HELP,SH,Positive,,,Smarthelp Reset Complete,,,Google Android_SH_1.3.2,Google Android_SH_1.3,190,28,3.0,15,5,424.0,2025-01-28
427,DR_Smarthelp P&P - Let's schedule a technician visit,Schedule Tech,Google Android,SMART HELP,SH,Positive,,,Schedule Tech,,,Google Android_SH_1.3.3,Google Android_SH_1.3,191,29,3.0,15,5,424.0,2025-01-28
428,DR_Smarthelp P&P - Connect with a support agent,Connect with Agent,Google Android,SMART HELP,SH,Negative,,,Connect with Agent,,,Google Android_SH_1.3.4,Google Android_SH_1.3,192,30,3.0,15,5,424.0,2025-01-28
429,DR_Smarthelp P&P - Interacted with Chat Agent,Smarthelp_P&P Interacted with Chat,Google Android,SMART HELP,SH,Negative,,,Smarthelp_P&P Interacted with Chat,,,Google Android_SH_1.3.5,Google Android_SH_1.3,193,31,3.0,15,5,424.0,2025-01-28
430,DR_SmartHelp - Billing & Account Support,Clicked Billing & Account Support,Google Android,SMART HELP,SH,Positive,,Clicked Billing & Account Support,,,,Google Android_SH_1.4,Google Android_SH_1,194,32,2.0,15,5,417.0,2025-01-28
431,DR_SmartHelp - Internet Support,Clicked Internet Support,Google Android,SMART HELP,SH,Positive,,Clicked Internet Support,,,,Google Android_SH_1.5,Google Android_SH_1,195,33,2.0,15,5,417.0,2025-01-28
432,DR_SmartHelp - TV Support,Clicked TV Support,Google Android,SMART HELP,SH,Positive,,Clicked TV Support,,,,Google Android_SH_1.6,Google Android_SH_1,196,34,2.0,15,5,417.0,2025-01-28
433,DR_SmartHelp - Homelife Support,Clicked Homelife Support,Google Android,SMART HELP,SH,Positive,,Clicked Homelife Support,,,,Google Android_SH_1.7,Google Android_SH_1,197,35,2.0,15,5,417.0,2025-01-28
434,DR_SmartHelp - Agent Chat,Smarthelp_Interacted with Chat,Google Android,SMART HELP,SH,Negative,,Smarthelp_Interacted with Chat,,,,Google Android_SH_1.8,Google Android_SH_1,198,36,2.0,15,5,417.0,2025-01-28
435,DR_Support Home,Support Home Visits,Google Android,S UPPORT,SU,Positive,Support Home Visits,,,,,Google Android_SU_1,,199,14,1.0,16,11,,2025-01-28
436,DR_Support - Internet,Support Internet Support,Google Android,S UPPORT,SU,Positive,,Support Internet Support,,,,Google Android_SU_1.1,Google Android_SU_1,200,15,2.0,16,11,435.0,2025-01-28
437,DR_Support - Billing and Account,Billing & Account Support,Google Android,S UPPORT,SU,Positive,,Billing & Account Support,,,,Google Android_SU_1.2,Google Android_SU_1,201,16,2.0,16,11,435.0,2025-01-28
438,DR_Support - Billing,Billing Support,Google Android,S UPPORT,SU,Positive,,Billing Support,,,,Google Android_SU_1.3,Google Android_SU_1,202,17,2.0,16,11,435.0,2025-01-28
439,DR_Support - Account,Account Support,Google Android,S UPPORT,SU,Positive,,Account Support,,,,Google Android_SU_1.4,Google Android_SU_1,203,18,2.0,16,11,435.0,2025-01-28
440,DR_Support - TV,Support TV Support,Google Android,S UPPORT,SU,Positive,,Support TV Support,,,,Google Android_SU_1.5,Google Android_SU_1,204,19,2.0,16,11,435.0,2025-01-28
441,DR_Support - Homelife,Support Homelife Support,Google Android,S UPPORT,SU,Positive,,Support Homelife Support,,,,Google Android_SU_1.6,Google Android_SU_1,205,20,2.0,16,11,435.0,2025-01-28
442,DR_Support - Mobile,Support Mobile Support,Google Android,S UPPORT,SU,Positive,,Support Mobile Support,,,,Google Android_SU_1.7,Google Android_SU_1,206,21,2.0,16,11,435.0,2025-01-28
443,DR_Support - Read an Article,Read an Article,Google Android,S UPPORT,SU,Positive,,Read an Article,,,,Google Android_SU_1.8,Google Android_SU_1,207,22,2.0,16,11,435.0,2025-01-28
444,DR_Support - Search,Support Search,Google Android,S UPPORT,SU,Negative,,Support Search,,,,Google Android_SU_1.9,Google Android_SU_1,208,23,2.0,16,11,435.0,2025-01-28
445,DR_Support - Click on Exit Link,Went to External Link,Google Android,S UPPORT,SU,Positive,,Went to External Link,,,,Google Android_SU_1.10,Google Android_SU_1,209,24,2.0,16,11,435.0,2025-01-28
446,DR_Support - App Feedback,App Feedback,Google Android,S UPPORT,SU,Positive,,App Feedback,,,,Google Android_SU_1.11,Google Android_SU_1,210,25,2.0,16,11,435.0,2025-01-28
447,DR_Support - Agent chat started,Support Interacted with Chat,Google Android,S UPPORT,SU,Negative,,Support Interacted with Chat,,,,Google Android_SU_1.12,Google Android_SU_1,211,26,2.0,16,11,435.0,2025-01-28
448,DR_TSV Enrollment Home Page,Visits to TSV Home Page,Google Android,TWO-STEP VERIFICATION,TV,Positive,Visits to TSV Home Page,,,,,Google Android_TV_1,,212,12,1.0,17,12,,2025-01-28
449,DR_TSV | Intent to Enrollment,TSV Enrollment Page,Google Android,TWO-STEP VERIFICATION,TV,Positive,,TSV Enrollment Page,,,,Google Android_TV_1.1,Google Android_TV_1,213,13,2.0,17,12,448.0,2025-01-28
450,DR_TSV Enrollment - Success,TSV Overall Success Rate,Google Android,TWO-STEP VERIFICATION,TV,Positive,,TSV Overall Success Rate,,,,Google Android_TV_1.2,Google Android_TV_1,214,14,2.0,17,12,448.0,2025-01-28
451,DR_TSV Enrollment - Update,TSV Update,Google Android,TWO-STEP VERIFICATION,TV,Positive,,TSV Update,,,,Google Android_TV_1.3,Google Android_TV_1,215,15,2.0,17,12,448.0,2025-01-28
452,DR_TSV Enrollment - Server Errors,TSV Server Errors,Google Android,TWO-STEP VERIFICATION,TV,Negative,,TSV Server Errors,,,,Google Android_TV_1.4,Google Android_TV_1,216,16,2.0,17,12,448.0,2025-01-28
453,DR_TSV Enrollment - Phone text,TSV Phone Text,Google Android,TWO-STEP VERIFICATION,TV,Positive,TSV Phone Text,,,,,Google Android_TV_2,,217,17,1.0,17,12,,2025-01-28
454,DR_TSV Enrollment - Phone text Success,TSV Text Success Rate,Google Android,TWO-STEP VERIFICATION,TV,Positive,,TSV Text Success Rate,,,,Google Android_TV_2.1,Google Android_TV_2,218,18,2.0,17,12,453.0,2025-01-28
455,DR_TSV Enrollment - Phone call,TSV Phone Call,Google Android,TWO-STEP VERIFICATION,TV,Positive,TSV Phone Call,,,,,Google Android_TV_3,,219,19,1.0,17,12,,2025-01-28
456,DR_TSV Enrollment - Phone call Success,TSV Call Success Rate,Google Android,TWO-STEP VERIFICATION,TV,Positive,,TSV Call Success Rate,,,,Google Android_TV_3.1,Google Android_TV_3,220,20,2.0,17,12,455.0,2025-01-28
457,DR_TSV Enrollment - Email,TSV Email Text,Google Android,TWO-STEP VERIFICATION,TV,Positive,TSV Email Text,,,,,Google Android_TV_4,,221,21,1.0,17,12,,2025-01-28
458,DR_TSV Enrollment - Email Success,TSV Email Success Rate,Google Android,TWO-STEP VERIFICATION,TV,Positive,,TSV Email Success Rate,,,,Google Android_TV_4.1,Google Android_TV_4,222,22,2.0,17,12,457.0,2025-01-28
459,www.cox.com/residential/mobile/deals.html?sc_id=cr_mobile_app_z_coxapp_z_swrve_emb_mobile_holidays_b,,Google Android,U R L,URL,,,,,,,,,223,13,1.0,18,18,,2025-01-28
460,www.cox.com/residential/mobile/deals.html?sc_id=cr_mobile_app_z_coxapp_z_swrve_emb_mobile_holidays_2,,Google Android,U R L,URL,,,,,,,,,224,14,1.0,18,18,,2025-01-28
461,www.cox.com/residential/refer-a-friend.html?&sc_id=cr_mobile_app_z_coxapp_z_swrve_emb_extole,,Google Android,U R L,URL,,,,,,,,,225,15,1.0,18,18,,2025-01-28
462,www.cox.com/mobile-shop/check-device-compatibility.html&sc_id=cr_mobile_app_z_coxapp_z_swrve_emb_mob,,Google Android,U R L,URL,,,,,,,,,226,16,1.0,18,18,,2025-01-28
463,www.cox.com/residential/move.html?sc_id=cr_mobile_app_z_coxapp_z_swrve_inapp,,Google Android,U R L,URL,,,,,,,,,227,17,1.0,18,18,,2025-01-28
1000001,DR_Reset Modem - Home Page,Reset Modem Start Page Visits,Both,RESET MODEM,RM,Positive,,,,,,,,141,1,,11,6,,2025-01-28
1000002,DR_Reset Modem - Started Rebooting Process,Started Reset Process,Both,RESET MODEM,RM,Positive,,,,,,,,142,2,,11,6,141.0,2025-01-28
1000003,DR_Reset Modem - Rebooting Complete,Reset Process Complete,Both,RESET MODEM,RM,Positive,,,,,,,,143,3,,11,6,142.0,2025-01-28
1000004,DR_Reset Modem - Rebooting Incomplete,Reset Process Incomplete,Both,RESET MODEM,RM,Negative,,,,,,,,144,4,,11,6,142.0,2025-01-28
1000005,DR_Reset Modem - Agent Chat,Reset_Modem Interacted with Chat,Both,RESET MODEM,RM,Negative,,,,,,,,145,5,,11,6,142.0,2025-01-28
1000006,DR_Reset Modem - Error Outage,Error Outage,Both,RESET MODEM,RM,Negative,,,,,,,,146,6,,11,6,141.0,2025-01-28
1000007,DR_Reset Modem Error - Non Pay,Non Pay Error,Both,RESET MODEM,RM,Negative,,,,,,,,147,7,,11,6,141.0,2025-01-28
1000008,DR_Reset Modem Error -DMCA,DMCA Error,Both,RESET MODEM,RM,Negative,,,,,,,,148,8,,11,6,141.0,2025-01-28
1000009,DR_Reset Tvbox - Home Page,Reset TV Box Start Page Visits,Both,RESET TV BOX,RTB,Positive,,,,,,,,149,1,,12,7,,2025-01-28
10000010,DR_Reset Tvbox - Rebooting,Reset_TV Started Reset Process,Both,RESET TV BOX,RTB,Positive,,,,,,,,150,2,,12,7,149.0,2025-01-28
10000011,DR_Reset Tvbox - Complete,Reset_TV Process Complete,Both,RESET TV BOX,RTB,Positive,,,,,,,,151,3,,12,7,150.0,2025-01-28
10000012,DR_Reset Tvbox - Incomplete,Reset_TV Process Incomplete,Both,RESET TV BOX,RTB,Negative,,,,,,,,152,4,,12,7,150.0,2025-01-28
10000013,DR_Reset Tvbox - Agent Chat,Reset_TV Interacted with Chat,Both,RESET TV BOX,RTB,Negative,,,,,,,,153,5,,12,7,150.0,2025-01-28
10000014,DR_Reset Tvbox - Error Outage,Reset_TV Error Outage,Both,RESET TV BOX,RTB,Negative,,,,,,,,154,6,,12,7,149.0,2025-01-28
10000015,DR_Reset Tvbox Error - Non Pay,Reset_TV Non Pay Error,Both,RESET TV BOX,RTB,Negative,,,,,,,,155,7,,12,7,149.0,2025-01-28
10000016,DR_Reset Tvbox Error - DMCA,Reset_TV DMCA Error,Both,RESET TV BOX,RTB,Negative,,,,,,,,156,8,,12,7,149.0,2025-01-28
10000017,DR_SmartHelp - Landing Page,Devices Page Visits,Both,SMART HELP,SH,Positive,,,,,,,,183,1,,15,5,,2025-01-28
10000018,DR_SmartHelp - Started,Started Troubleshooting (Solution Center),Both,SMART HELP,SH,Positive,,,,,,,,184,2,,15,5,183.0,2025-01-28
10000019,DR_SmartHelp - Result,Saw a Result,Both,SMART HELP,SH,Positive,,,,,,,,185,3,,15,5,184.0,2025-01-28
10000020,DR_SmartHelp Result - Unknown,1st common reason (Unknown),Both,SMART HELP,SH,Negative,,,,,,,,186,4,,15,5,185.0,2025-01-28
10000021,DR_SmartHelp Result - Disconnected,2nd common reason (Disconnected),Both,SMART HELP,SH,Negative,,,,,,,,187,5,,15,5,185.0,2025-01-28
10000022,DR_SmartHelp Result - Incomplete Install,3rd common reason (Incomplete Install),Both,SMART HELP,SH,Negative,,,,,,,,188,6,,15,5,185.0,2025-01-28
10000023,DR_SmartHelp - Reboot Flow Started,Did a Device Reboot,Both,SMART HELP,SH,Positive,,,,,,,,189,7,,15,5,183.0,2025-01-28
10000024,DR_SmartHelp - P&P,Started Proactive and Preventive (P&P),Both,SMART HELP,SH,Positive,,,,,,,,190,8,,15,5,183.0,2025-01-28
10000025,DR_Smarthelp P&P - Let's troubleshoot together,Started P&P troubleshooting,Both,SMART HELP,SH,Positive,,,,,,,,191,9,,15,5,190.0,2025-01-28
10000026,DR_Smarthelp P&P - Reset Complete,Smarthelp Reset Complete,Both,SMART HELP,SH,Positive,,,,,,,,192,10,,15,5,190.0,2025-01-28
10000027,DR_Smarthelp P&P - Let's schedule a technician visit,Schedule Tech,Both,SMART HELP,SH,Positive,,,,,,,,193,11,,15,5,190.0,2025-01-28
10000028,DR_Smarthelp P&P - Connect with a support agent,Connect with Agent,Both,SMART HELP,SH,Negative,,,,,,,,194,12,,15,5,190.0,2025-01-28
10000029,DR_Smarthelp P&P - Interacted with Chat Agent,Smarthelp_P&P Interacted with Chat,Both,SMART HELP,SH,Negative,,,,,,,,195,13,,15,5,190.0,2025-01-28
10000030,DR_SmartHelp - Billing & Account Support,Clicked Billing & Account Support,Both,SMART HELP,SH,Positive,,,,,,,,196,14,,15,5,183.0,2025-01-28
10000031,DR_SmartHelp - Internet Support,Clicked Internet Support,Both,SMART HELP,SH,Positive,,,,,,,,197,15,,15,5,183.0,2025-01-28
10000032,DR_SmartHelp - TV Support,Clicked TV Support,Both,SMART HELP,SH,Positive,,,,,,,,198,16,,15,5,183.0,2025-01-28
10000033,DR_SmartHelp - Homelife Support,Clicked Homelife Support,Both,SMART HELP,SH,Positive,,,,,,,,199,17,,15,5,183.0,2025-01-28
10000034,DR_SmartHelp - Agent Chat,Smarthelp_Interacted with Chat,Both,SMART HELP,SH,Negative,,,,,,,,200,18,,15,5,183.0,2025-01-28
